TIME_ID,Y,TIME
2018/12/06 01:16:07 AP1Q511.00_07,0.117041,2018/12/6 01:16
2018/12/06 01:35:24 AP1Q517.00_12,0.093633,2018/12/6 01:35
2018/12/06 03:00:23 AP1Q518.00_18,0.046816,2018/12/6 03:00
2018/12/06 03:05:49 AP1Q511.00_20,0.140449,2018/12/6 03:05
2018/12/06 03:15:43 AP1Q530.00_14,0.163858,2018/12/6 03:15
2018/12/06 03:50:56 AP1Q518.00_11,0.257491,2018/12/6 03:50
2018/12/06 04:18:42 AP1Q511.00_06,0.210674,2018/12/6 04:18
2018/12/06 04:49:13 AP1Q517.00_11,0.070225,2018/12/6 04:49
2018/12/06 06:11:23 AP1Q518.00_17,0.046816,2018/12/6 06:11
2018/12/06 07:03:09 AP1Q530.00_13,0.117041,2018/12/6 07:03
2018/12/06 07:06:25 AP1Q518.00_10,0.093633,2018/12/6 07:06
2018/12/06 07:51:17 AP1Q511.00_19,0,2018/12/6 07:51
2018/12/06 07:52:44 AP1Q517.00_10,0.093633,2018/12/6 07:52
2018/12/06 08:11:14 AP1Q511.00_05,0.163858,2018/12/6 08:11
2018/12/06 09:23:29 AP1Q518.00_16,0.117041,2018/12/6 09:23
2018/12/06 10:10:40 AP1Q518.00_09,0.070225,2018/12/6 10:10
2018/12/06 10:57:30 AP1Q517.00_09,0.093633,2018/12/6 10:57
2018/12/06 11:16:58 AP1Q511.00_18,0.093633,2018/12/6 11:16
2018/12/06 11:17:50 AP1Q517.00_25,0.070225,2018/12/6 11:17
2018/12/06 11:20:26 AP1Q511.00_04,0.093633,2018/12/6 11:20
2018/12/06 12:41:31 AP1Q518.00_15,0.257491,2018/12/6 12:41
2018/12/06 14:04:26 AP1Q517.00_08,0.304307,2018/12/6 14:04
2018/12/06 14:06:05 AP1Q518.00_08,0.070225,2018/12/6 14:06
2018/12/06 14:29:12 AP1Q511.00_03,0.304307,2018/12/6 14:29
2018/12/06 14:48:36 AP1Q511.00_17,0,2018/12/6 14:48
2018/12/06 15:22:25 AP1Q517.00_24,0.117041,2018/12/6 15:22
2018/12/06 15:49:38 AP1Q518.00_14,0.210674,2018/12/6 15:49
2018/12/06 17:20:19 AP1Q518.00_07,0.304307,2018/12/6 17:20
2018/12/06 17:47:16 AP1Q511.00_02,0.187266,2018/12/6 17:47
2018/12/06 17:47:39 AP1Q517.00_07,0.070225,2018/12/6 17:47
2018/12/06 19:43:39 AP1Q511.00_16,0.093633,2018/12/6 19:43
2018/12/06 20:08:21 AP1Q517.00_23,0.046816,2018/12/6 20:08
2018/12/06 20:23:00 AP1Q518.00_06,0.093633,2018/12/6 20:23
2018/12/06 20:41:55 AP1Q508.00_25,0.140449,2018/12/6 20:41
2018/12/06 20:56:17 AP1Q517.00_06,0.140449,2018/12/6 20:56
2018/12/06 20:57:47 AP1Q511.00_01,0.234082,2018/12/6 20:57
2018/12/06 23:18:22 AP1Q511.00_15,0.093633,2018/12/6 23:18
2018/12/06 23:31:14 AP1Q518.00_05,0.046816,2018/12/6 23:31
2018/12/06 23:58:24 AP1Q517.00_05,0.117041,2018/12/6 23:58
2018/12/06 23:59:25 AP1Q508.00_24,0.39794,2018/12/6 23:59
2018/12/07 00:05:48 AP1Q517.00_22,0.070225,2018/12/7 00:05
2018/12/07 01:01:35 AP1Q507.00_13,0.023408,2018/12/7 01:01
2018/12/07 03:02:31 AP1Q518.00_04,0.163858,2018/12/7 03:02
2018/12/07 03:15:28 AP1Q517.00_04,0.117041,2018/12/7 03:15
2018/12/07 03:33:36 AP1Q507.00_25,0.046816,2018/12/7 03:33
2018/12/07 04:17:42 AP1Q517.00_21,0.070225,2018/12/7 04:17
2018/12/07 04:41:09 AP1Q508.00_23,0.140449,2018/12/7 04:41
2018/12/07 04:42:38 AP1Q507.00_12,0,2018/12/7 04:42
2018/12/07 06:04:24 AP1Q518.00_03,0.163858,2018/12/7 06:04
2018/12/07 07:22:18 AP1Q507.00_24,0,2018/12/7 07:22
2018/12/07 07:45:38 AP1Q507.00_11,0.187266,2018/12/7 07:45
2018/12/07 07:49:48 AP1Q517.00_03,0.023408,2018/12/7 07:49
2018/12/07 08:08:31 AP1Q508.00_22,0.234082,2018/12/7 08:08
2018/12/07 08:20:55 AP1Q517.00_20,0.187266,2018/12/7 08:20
2018/12/07 09:08:05 AP1Q518.00_02,0.117041,2018/12/7 09:08
2018/12/07 10:50:25 AP1Q507.00_23,0,2018/12/7 10:50
2018/12/07 10:57:13 AP1Q507.00_10,0.093633,2018/12/7 10:57
2018/12/07 10:59:33 AP1Q517.00_02,0.163858,2018/12/7 10:59
2018/12/07 11:20:40 AP1Q508.00_21,0.210674,2018/12/7 11:20
2018/12/07 12:19:09 AP1Q518.00_01,0.163858,2018/12/7 12:19
2018/12/07 12:26:06 AP1Q517.00_19,0.093633,2018/12/7 12:26
2018/12/07 13:59:11 AP1Q517.00_01,0.046816,2018/12/7 13:59
2018/12/07 14:10:27 AP1Q507.00_09,0.117041,2018/12/7 14:10
2018/12/07 14:10:34 AP1Q507.00_22,0.046816,2018/12/7 14:10
2018/12/07 14:34:19 AP1Q508.00_20,0.444757,2018/12/7 14:34
2018/12/07 16:35:44 AP1Q517.00_18,0.163858,2018/12/7 16:35
2018/12/07 17:13:36 AP1Q507.00_08,0.023408,2018/12/7 17:13
2018/12/07 17:25:32 AP1Q507.00_21,0,2018/12/7 17:25
2018/12/07 17:46:15 AP1Q508.00_19,0.327715,2018/12/7 17:46
2018/12/07 20:15:03 AP1Q507.00_07,0.39794,2018/12/7 20:15
2018/12/07 20:32:57 AP1Q517.00_17,0.070225,2018/12/7 20:32
2018/12/07 20:46:09 AP1Q507.00_20,0,2018/12/7 20:46
2018/12/07 20:53:31 AP1Q508.00_18,0.351124,2018/12/7 20:53
2018/12/08 00:01:43 AP1Q508.00_17,0.163858,2018/12/8 00:01
2018/12/08 00:12:10 AP1Q507.00_06,0.070225,2018/12/8 00:12
2018/12/08 00:17:58 AP1Q517.00_16,0.070225,2018/12/8 00:17
2018/12/08 00:30:04 AP1Q507.00_19,0,2018/12/8 00:30
2018/12/08 03:20:43 AP1Q508.00_13,0.327715,2018/12/8 03:20
2018/12/08 03:23:50 AP1Q507.00_05,0.39794,2018/12/8 03:23
2018/12/08 03:49:14 AP1Q507.00_18,0.117041,2018/12/8 03:49
2018/12/08 04:10:47 AP1Q517.00_15,0.070225,2018/12/8 04:10
2018/12/08 06:37:14 AP1Q508.00_12,0.187266,2018/12/8 06:37
2018/12/08 07:09:58 AP1Q507.00_17,0.023408,2018/12/8 07:09
2018/12/08 07:42:27 AP1Q507.00_04,0,2018/12/8 07:42
2018/12/08 07:56:07 AP1Q517.00_14,0.140449,2018/12/8 07:56
2018/12/08 09:43:17 AP1Q508.00_11,0.327715,2018/12/8 09:43
2018/12/08 10:46:14 AP1Q507.00_03,0.210674,2018/12/8 10:46
2018/12/08 10:52:02 AP1Q507.00_16,0,2018/12/8 10:52
2018/12/08 12:54:46 AP1Q508.00_10,0.304307,2018/12/8 12:54
2018/12/08 14:05:29 AP1Q507.00_02,0.023408,2018/12/8 14:05
2018/12/08 14:09:16 AP1Q507.00_15,0.023408,2018/12/8 14:09
2018/12/08 16:07:21 AP1Q508.00_09,0.374532,2018/12/8 16:07
2018/12/08 17:28:14 AP1Q507.00_01,0.187266,2018/12/8 17:28
2018/12/08 17:28:43 AP1Q507.00_14,0.140449,2018/12/8 17:28
2018/12/10 17:54:57 AP1Q523.00_25,0.070225,2018/12/10 17:54
2018/12/10 18:40:06 AP1Q524.00_25,0.187266,2018/12/10 18:40
2018/12/10 18:43:21 AP1Q516.00_25,0.023408,2018/12/10 18:43
2018/12/10 21:17:34 AP1Q523.00_24,0.046816,2018/12/10 21:17
2018/12/10 22:06:28 AP1Q524.00_24,0.187266,2018/12/10 22:06
2018/12/10 22:09:50 AP1Q516.00_24,0.093633,2018/12/10 22:09
2018/12/11 00:35:42 AP1Q514.00_23,0.046816,2018/12/11 00:35
2018/12/11 00:58:54 AP1Q508.00_16,0.070225,2018/12/11 00:58
2018/12/11 02:36:17 AP1Q523.00_12,0.163858,2018/12/11 02:36
2018/12/11 03:15:58 AP1Q523.00_23,0.187266,2018/12/11 03:15
2018/12/11 04:22:24 AP1Q508.00_15,0.374532,2018/12/11 04:22
2018/12/11 06:11:05 AP1Q523.00_11,0.023408,2018/12/11 06:11
2018/12/11 06:18:54 AP1Q514.00_22,0.023408,2018/12/11 06:18
2018/12/11 06:42:16 AP1Q523.00_22,0,2018/12/11 06:42
2018/12/11 07:34:44 AP1Q508.00_14,0.304307,2018/12/11 07:34
2018/12/11 09:18:11 AP1Q523.00_10,0,2018/12/11 09:18
2018/12/11 09:30:26 AP1Q514.00_21,0.023408,2018/12/11 09:30
2018/12/11 09:48:21 AP1Q523.00_21,0.257491,2018/12/11 09:48
2018/12/11 10:49:12 AP1Q508.00_08,0.046816,2018/12/11 10:49
2018/12/11 12:34:01 AP1Q514.00_20,0,2018/12/11 12:34
2018/12/11 12:34:47 AP1Q523.00_09,0.234082,2018/12/11 12:34
2018/12/11 12:59:57 AP1Q523.00_20,0.070225,2018/12/11 12:59
2018/12/11 14:06:07 AP1Q508.00_07,0.280899,2018/12/11 14:06
2018/12/11 15:38:57 AP1Q523.00_08,0.187266,2018/12/11 15:38
2018/12/11 16:02:40 AP1Q523.00_19,0.187266,2018/12/11 16:02
2018/12/11 16:40:41 AP1Q514.00_19,0,2018/12/11 16:40
2018/12/11 17:28:49 AP1Q508.00_06,0.046816,2018/12/11 17:28
2018/12/11 18:50:06 AP1Q523.00_07,0.117041,2018/12/11 18:50
2018/12/11 19:08:54 AP1Q523.00_18,0.070225,2018/12/11 19:08
2018/12/11 20:44:08 AP1Q514.00_18,0,2018/12/11 20:44
2018/12/11 21:14:56 AP1Q508.00_05,0.280899,2018/12/11 21:14
2018/12/11 21:59:47 AP1Q523.00_06,0.093633,2018/12/11 21:59
2018/12/11 22:24:16 AP1Q523.00_17,0.093633,2018/12/11 22:24
2018/12/12 01:06:44 AP1Q523.00_05,0.093633,2018/12/12 01:06
2018/12/12 01:26:54 AP1Q523.00_16,0.070225,2018/12/12 01:26
2018/12/12 02:20:22 AP1Q514.00_17,0,2018/12/12 02:20
2018/12/12 04:17:51 AP1Q523.00_04,0.187266,2018/12/12 04:17
2018/12/12 04:37:52 AP1Q523.00_15,0.140449,2018/12/12 04:37
2018/12/12 05:20:08 AP1Q514.00_16,0.046816,2018/12/12 05:20
2018/12/12 07:44:47 AP1Q523.00_03,0.140449,2018/12/12 07:44
2018/12/12 07:51:09 AP1Q508.00_04,0.046816,2018/12/12 07:51
2018/12/12 07:53:59 AP1Q523.00_14,0,2018/12/12 07:53
2018/12/12 08:30:25 AP1Q514.00_15,0.070225,2018/12/12 08:30
2018/12/12 08:51:42 AP1Q514.00_12,0.046816,2018/12/12 08:51
2018/12/12 10:50:58 AP1Q523.00_02,0.023408,2018/12/12 10:50
2018/12/12 11:06:26 AP1Q508.00_03,0.444757,2018/12/12 11:06
2018/12/12 11:07:39 AP1Q523.00_13,0,2018/12/12 11:07
2018/12/12 12:17:29 AP1Q514.00_11,0,2018/12/12 12:17
2018/12/12 13:45:50 AP1Q516.00_13,0.023408,2018/12/12 13:45
2018/12/12 14:03:05 AP1Q523.00_01,0.163858,2018/12/12 14:03
2018/12/12 14:35:03 AP1Q508.00_02,0.117041,2018/12/12 14:35
2018/12/12 14:45:09 AP1Q529.00_13,0.117041,2018/12/12 14:45
2018/12/12 15:12:48 AP1Q514.00_14,0,2018/12/12 15:12
2018/12/12 16:13:45 AP1Q514.00_10,0.140449,2018/12/12 16:13
2018/12/12 16:49:34 AP1Q524.00_23,0.117041,2018/12/12 16:49
2018/12/12 17:34:39 AP1Q516.00_12,0.023408,2018/12/12 17:34
2018/12/12 17:42:44 AP1Q508.00_01,0.210674,2018/12/12 17:42
2018/12/12 17:44:06 AP1Q529.00_25,0.023408,2018/12/12 17:44
2018/12/12 18:02:50 AP1Q529.00_12,0.070225,2018/12/12 18:02
2018/12/12 18:35:32 AP1Q514.00_13,0.070225,2018/12/12 18:35
2018/12/12 20:57:18 AP1Q516.00_11,0.023408,2018/12/12 20:57
2018/12/12 21:09:28 AP1Q529.00_24,0.023408,2018/12/12 21:09
2018/12/12 21:10:57 AP1Q529.00_11,0.093633,2018/12/12 21:10
2018/12/12 21:11:07 AP1Q514.00_09,0.023408,2018/12/12 21:11
2018/12/12 22:19:12 AP1Q514.00_25,0,2018/12/12 22:19
2018/12/12 23:17:20 AP1Q524.00_22,0.046816,2018/12/12 23:17
2018/12/13 00:11:36 AP1Q516.00_10,0,2018/12/13 00:11
2018/12/13 00:15:32 AP1Q529.00_10,0,2018/12/13 00:15
2018/12/13 00:18:04 AP1Q529.00_23,0.023408,2018/12/13 00:18
2018/12/13 02:07:11 AP1Q514.00_24,0,2018/12/13 02:07
2018/12/13 03:25:23 AP1Q529.00_09,0.046816,2018/12/13 03:25
2018/12/13 03:30:24 AP1Q529.00_22,0,2018/12/13 03:30
2018/12/13 04:25:37 AP1Q516.00_09,0.046816,2018/12/13 04:25
2018/12/13 06:03:32 AP1Q526.00_25,0.023408,2018/12/13 06:03
2018/12/13 06:36:00 AP1Q529.00_08,0.046816,2018/12/13 06:36
2018/12/13 06:53:19 AP1Q529.00_21,0.023408,2018/12/13 06:53
2018/12/13 07:43:45 AP1Q524.00_21,0.046816,2018/12/13 07:43
2018/12/13 07:48:12 AP1Q516.00_23,0.023408,2018/12/13 07:48
2018/12/13 09:23:03 AP1Q526.00_24,0.023408,2018/12/13 09:23
2018/12/13 09:42:29 AP1Q529.00_07,0.023408,2018/12/13 09:42
2018/12/13 10:03:04 AP1Q529.00_20,0.023408,2018/12/13 10:03
2018/12/13 10:04:09 AP1Q516.00_08,0.093633,2018/12/13 10:04
2018/12/13 11:03:56 AP1Q516.00_22,0.023408,2018/12/13 11:03
2018/12/13 12:35:29 AP1Q526.00_23,0,2018/12/13 12:35
2018/12/13 12:53:05 AP1Q529.00_06,0,2018/12/13 12:53
2018/12/13 13:13:41 AP1Q529.00_19,0.163858,2018/12/13 13:13
2018/12/13 13:54:39 AP1Q516.00_07,0.023408,2018/12/13 13:54
2018/12/13 14:11:31 AP1Q516.00_21,0.023408,2018/12/13 14:11
2018/12/13 14:17:17 AP1Q524.00_20,0,2018/12/13 14:17
2018/12/13 14:22:57 AP1Q514.00_08,0.046816,2018/12/13 14:22
2018/12/13 15:39:00 AP1Q526.00_13,0,2018/12/13 15:39
2018/12/13 15:58:35 AP1Q529.00_05,0.093633,2018/12/13 15:58
2018/12/13 16:22:13 AP1Q529.00_18,0.023408,2018/12/13 16:22
2018/12/13 17:19:29 AP1Q516.00_20,0.046816,2018/12/13 17:19
2018/12/13 17:52:18 AP1Q514.00_07,0.093633,2018/12/13 17:52
2018/12/13 18:20:01 AP1Q516.00_06,0,2018/12/13 18:20
2018/12/13 18:36:09 AP1Q524.00_19,0.257491,2018/12/13 18:36
2018/12/13 19:17:50 AP1Q529.00_04,0.023408,2018/12/13 19:17
2018/12/13 19:20:39 AP1Q526.00_12,0.023408,2018/12/13 19:20
2018/12/13 19:31:38 AP1Q529.00_17,0.023408,2018/12/13 19:31
2018/12/13 20:23:35 AP1Q516.00_19,0.023408,2018/12/13 20:23
2018/12/13 21:33:43 AP1Q516.00_05,0.140449,2018/12/13 21:33
2018/12/13 21:52:18 AP1Q514.00_06,0.023408,2018/12/13 21:52
2018/12/13 22:28:17 AP1Q529.00_03,0.070225,2018/12/13 22:28
2018/12/13 22:53:00 AP1Q529.00_16,0.023408,2018/12/13 22:53
2018/12/13 23:27:00 AP1Q516.00_18,0.023408,2018/12/13 23:27
2018/12/13 23:58:33 AP1Q524.00_18,0.023408,2018/12/13 23:58
2018/12/14 00:03:19 AP1Q526.00_11,0.023408,2018/12/14 00:03
2018/12/14 01:30:47 AP1Q516.00_04,0.093633,2018/12/14 01:30
2018/12/14 01:34:18 AP1Q529.00_02,0.023408,2018/12/14 01:34
2018/12/14 02:24:03 AP1Q529.00_15,0.023408,2018/12/14 02:24
2018/12/14 03:11:15 AP1Q516.00_17,0,2018/12/14 03:11
2018/12/14 03:12:57 AP1Q526.00_10,0,2018/12/14 03:12
2018/12/14 04:21:16 AP1Q514.00_05,0.023408,2018/12/14 04:21
2018/12/14 04:40:19 AP1Q529.00_01,0.046816,2018/12/14 04:40
2018/12/14 04:53:17 AP1Q516.00_03,0.140449,2018/12/14 04:53
2018/12/14 05:27:34 AP1Q529.00_14,0,2018/12/14 05:27
2018/12/14 06:17:43 AP1Q516.00_16,0.046816,2018/12/14 06:17
2018/12/14 06:19:49 AP1Q524.00_17,0.163858,2018/12/14 06:19
2018/12/14 06:21:53 AP1Q526.00_09,0.046816,2018/12/14 06:21
2018/12/14 07:53:57 AP1Q514.00_04,0.070225,2018/12/14 07:53
2018/12/14 08:18:02 AP1Q516.00_02,0.046816,2018/12/14 08:18
2018/12/14 09:13:35 AP1Q526.00_22,0.046816,2018/12/14 09:13
2018/12/14 09:21:44 AP1Q516.00_15,0.023408,2018/12/14 09:21
2018/12/14 09:36:30 AP1Q526.00_08,0.023408,2018/12/14 09:36
2018/12/14 11:17:14 AP1Q514.00_03,0.070225,2018/12/14 11:17
2018/12/14 11:36:44 AP1Q516.00_01,0,2018/12/14 11:36
2018/12/14 12:30:31 AP1Q524.00_12,0.187266,2018/12/14 12:30
2018/12/14 12:40:40 AP1Q526.00_21,0.070225,2018/12/14 12:40
2018/12/14 12:41:03 AP1Q516.00_14,0,2018/12/14 12:41
2018/12/14 13:07:09 AP1Q526.00_07,0.187266,2018/12/14 13:07
2018/12/14 14:23:41 AP1Q514.00_02,0.117041,2018/12/14 14:23
2018/12/14 15:49:53 AP1Q526.00_20,2.38764,2018/12/14 15:49
2018/12/14 15:53:37 AP1Q524.00_11,0.304307,2018/12/14 15:53
2018/12/14 16:08:00 AP1Q524.00_16,0.117041,2018/12/14 16:08
2018/12/14 16:11:43 AP1Q526.00_06,0.070225,2018/12/14 16:11
2018/12/14 17:35:23 AP1Q514.00_01,0,2018/12/14 17:35
2018/12/14 19:19:29 AP1Q524.00_06,0.023408,2018/12/14 19:19
2018/12/14 19:38:38 AP1Q526.00_05,0.140449,2018/12/14 19:38
2018/12/14 20:10:42 AP1Q524.00_10,0.093633,2018/12/14 20:10
2018/12/14 20:28:07 AP1Q526.00_16,0.046816,2018/12/14 20:28
