TIME_ID,Y,TIME
2018/5/13 02:12 PFXT56.07_15,0,2018/5/13 02:12
2018/5/13 03:27 PG3N84.00_02,0.045558,2018/5/13 03:27
2018/5/13 06:56 PFXT56.07_14,0.045558,2018/5/13 06:56
2018/5/13 09:46 PG3N84.00_01,0,2018/5/13 09:46
2018/5/13 12:21 PFXT56.07_13,0,2018/5/13 12:21
2018/5/16 21:25 PFXT61.00_25,0.045558,2018/5/16 21:25
2018/5/16 22:15 PFXT61.00_12,0,2018/5/16 22:15
2018/5/16 23:12 PFXT61.00_11,0,2018/5/16 23:12
2018/5/16 23:22 PFXT61.00_10,0,2018/5/16 23:22
2018/5/16 23:44 PFXT61.00_09,0.045558,2018/5/16 23:44
2018/5/17 00:00 PFXT61.00_08,0,2018/5/17 00:00
2018/5/17 00:34 PFXT61.00_07,0,2018/5/17 00:34
2018/5/17 01:00 PFXT61.00_06,0,2018/5/17 01:00
2018/5/17 01:47 PFXT61.00_05,0,2018/5/17 01:47
2018/5/17 02:03 PFXT61.00_04,0,2018/5/17 02:03
2018/5/17 02:20 PFXT61.00_03,0,2018/5/17 02:20
2018/5/17 02:38 PFXT61.00_02,0,2018/5/17 02:38
2018/5/17 02:59 PFXT61.00_01,0,2018/5/17 02:59
2018/5/19 15:17 PG3P13.00_08,0.136674,2018/5/19 15:17
2018/5/19 21:13 PG3P13.00_07,0.091116,2018/5/19 21:13
2018/5/20 03:51 PG3P13.00_06,0,2018/5/20 03:51
2018/5/20 04:52 PG3P13.0D_24,0,2018/5/20 04:52
2018/5/20 05:30 PG3P13.0D_20,0,2018/5/20 05:30
2018/5/20 07:55 PG3P13.00_05,0.182232,2018/5/20 07:55
2018/5/20 09:30 PG3P13.0D_19,0,2018/5/20 09:30
2018/5/20 10:25 PG3N89.0A_24,0,2018/5/20 10:25
2018/5/20 13:10 PG3P13.00_25,0.045558,2018/5/20 13:10
2018/5/20 14:33 PG3N89.0A_23,0,2018/5/20 14:33
2018/5/20 14:38 PG3P13.0D_18,0,2018/5/20 14:38
2018/5/20 16:55 PG3P13.00_12,0,2018/5/20 16:55
2018/5/20 17:39 PG3P13.0D_22,0,2018/5/20 17:39
2018/5/20 18:24 PG3P13.0D_17,0,2018/5/20 18:24
2018/5/20 20:45 PG3P13.00_11,0,2018/5/20 20:45
2018/5/20 22:10 PG3P13.0D_16,0,2018/5/20 22:10
2018/5/20 22:28 PG3P13.0D_21,0.182232,2018/5/20 22:28
2018/5/21 00:35 PG3P13.00_10,0,2018/5/21 00:35
2018/5/21 02:07 PG3P13.0D_15,0,2018/5/21 02:07
2018/5/21 04:21 PG3P13.00_09,0,2018/5/21 04:21
2018/5/21 06:25 PG3P13.0D_14,0,2018/5/21 06:25
2018/5/21 06:48 PG3P02.00_11,0,2018/5/21 06:48
2018/5/21 08:09 PG3P13.00_04,0,2018/5/21 08:09
2018/5/21 08:55 PG3N82.0A_24,0.045558,2018/5/21 08:55
2018/5/21 09:27 PG3N82.00_25,0.045558,2018/5/21 09:27
2018/5/21 10:06 PG3P13.0D_13,0,2018/5/21 10:06
2018/5/21 11:17 PG3P02.00_10,0.136674,2018/5/21 11:17
2018/5/21 11:49 PG3P13.00_03,0,2018/5/21 11:49
2018/5/21 12:59 PG3N82.0A_23,0,2018/5/21 12:59
2018/5/21 13:51 PG3N87.00_25,0,2018/5/21 13:51
2018/5/21 15:27 PG3P01.09_23,0,2018/5/21 15:27
2018/5/21 15:30 PG3P13.00_02,0,2018/5/21 15:30
2018/5/21 16:19 PG3P01.09_22,0,2018/5/21 16:19
2018/5/21 17:22 PG3P07.00_25,0,2018/5/21 17:22
2018/5/21 18:01 PG3P02.00_09,0,2018/5/21 18:01
2018/5/21 18:32 PG3N87.00_12,0.045558,2018/5/21 18:32
2018/5/21 19:09 PG3P13.00_01,0,2018/5/21 19:09
2018/5/21 20:17 PG3N89.0A_22,0,2018/5/21 20:17
2018/5/21 20:55 PG3N82.00_12,0,2018/5/21 20:55
2018/5/21 21:40 PG3P07.00_12,0.045558,2018/5/21 21:40
2018/5/21 21:46 PG3P01.09_21,0.045558,2018/5/21 21:46
2018/5/21 21:55 PG3P02.00_08,0,2018/5/21 21:55
2018/5/22 00:14 PG3N89.0A_21,0,2018/5/22 00:14
2018/5/22 01:58 PG3P07.00_11,0,2018/5/22 01:58
2018/5/22 02:31 PFXT65.00_14,0,2018/5/22 02:31
2018/5/22 03:50 PG3P01.09_20,0.091116,2018/5/22 03:50
2018/5/22 04:03 PG3N89.0A_20,0.045558,2018/5/22 04:03
2018/5/22 04:38 PG3P13.0D_23,0,2018/5/22 04:38
2018/5/22 05:03 PG3N82.0A_21,0,2018/5/22 05:03
2018/5/22 06:11 PG3P07.00_10,0,2018/5/22 06:11
2018/5/22 07:25 PFXT65.00_13,0,2018/5/22 07:25
2018/5/22 07:29 PG3P01.09_19,0.091116,2018/5/22 07:29
2018/5/22 07:48 PG3N89.0A_19,0,2018/5/22 07:48
2018/5/22 08:01 PG3P02.0E_24,0,2018/5/22 08:01
2018/5/22 08:53 PG3N82.0A_20,0,2018/5/22 08:53
2018/5/22 08:56 PG3P08.0Q_19,0,2018/5/22 08:56
2018/5/22 09:15 PG3P02.00_07,0.045558,2018/5/22 09:15
2018/5/22 10:00 PG3P07.00_09,0,2018/5/22 10:00
2018/5/22 11:25 PG3P01.09_18,0,2018/5/22 11:25
2018/5/22 11:29 PG3N89.0A_18,0.091116,2018/5/22 11:29
2018/5/22 12:04 PG3N97.00_25,0,2018/5/22 12:04
2018/5/22 12:34 PG3N82.0A_19,0,2018/5/22 12:34
2018/5/22 13:55 PG3P07.00_08,0,2018/5/22 13:55
2018/5/22 15:02 PG3P01.09_17,0.045558,2018/5/22 15:02
2018/5/22 15:07 PG3N89.0A_17,0.045558,2018/5/22 15:07
2018/5/22 15:18 PG3P02.00_06,0,2018/5/22 15:18
2018/5/22 15:46 PG3P02.0E_23,0,2018/5/22 15:46
2018/5/22 16:16 PG3N82.0A_18,0.045558,2018/5/22 16:16
2018/5/22 17:48 PG3N97.00_12,0,2018/5/22 17:48
2018/5/22 18:12 PG3P07.00_07,0,2018/5/22 18:12
2018/5/22 18:42 PG3P01.09_16,0.091116,2018/5/22 18:42
2018/5/22 18:48 PG3N89.0A_16,0.091116,2018/5/22 18:48
2018/5/22 18:55 PG3P08.0Q_18,0,2018/5/22 18:55
2018/5/22 20:07 PG3N82.0A_17,0,2018/5/22 20:07
2018/5/22 22:19 PG3P07.00_06,0,2018/5/22 22:19
2018/5/22 22:39 PG3P01.09_15,0.045558,2018/5/22 22:39
2018/5/22 22:43 PG3N89.0A_15,0,2018/5/22 22:43
2018/5/22 23:50 PG3N82.0A_16,0,2018/5/22 23:50
2018/5/22 23:56 PG3P07.00_04,0,2018/5/22 23:56
2018/5/23 02:22 PG3N89.0A_14,0.22779,2018/5/23 02:22
2018/5/23 02:26 PG3P07.00_05,0,2018/5/23 02:26
2018/5/23 02:29 PG3P01.09_14,0.045558,2018/5/23 02:29
2018/5/23 05:02 PG3P07.00_03,0,2018/5/23 05:02
2018/5/23 06:20 PG3N89.0A_13,0,2018/5/23 06:20
2018/5/23 06:29 PG3P01.09_13,0.364465,2018/5/23 06:29
2018/5/23 09:31 PG3P07.00_02,0,2018/5/23 09:31
2018/5/23 14:43 PG3P07.00_01,0,2018/5/23 14:43
2018/5/28 16:48 PFXT65.0H_15,0,2018/5/28 16:48
2018/5/28 16:55 PG3P01.00_25,0,2018/5/28 16:55
2018/5/28 20:45 PG3P01.00_12,0,2018/5/28 20:45
2018/5/28 21:26 PFXT60.00_07,0.091116,2018/5/28 21:26
2018/5/28 21:52 PG3P01.00_06,0,2018/5/28 21:52
2018/5/28 22:03 PFXT60.00_25,0.182232,2018/5/28 22:03
2018/5/29 00:26 PG3P01.00_10,0,2018/5/29 00:26
2018/5/29 01:56 PFXT60.00_12,0,2018/5/29 01:56
2018/5/29 02:01 PFXT60.00_06,0.045558,2018/5/29 02:01
2018/5/29 02:17 PG3P01.00_05,0,2018/5/29 02:17
2018/5/29 03:16 PG3N82.0A_13,0,2018/5/29 03:16
2018/5/29 05:55 PFXT60.00_05,0.091116,2018/5/29 05:55
2018/5/29 06:06 PG3P01.00_09,0.045558,2018/5/29 06:06
2018/5/29 06:19 PFXT60.0J_17,0,2018/5/29 06:19
2018/5/29 07:47 PFXT60.00_11,0,2018/5/29 07:47
2018/5/29 08:14 PG3N84.00_12,0,2018/5/29 08:14
2018/5/29 08:54 PG3P01.00_04,0,2018/5/29 08:54
2018/5/29 09:45 PFXT60.00_04,0,2018/5/29 09:45
2018/5/29 09:48 PG3P01.00_08,0.091116,2018/5/29 09:48
2018/5/29 10:26 PFXT60.0J_16,0,2018/5/29 10:26
2018/5/29 11:58 PG3N84.00_11,0,2018/5/29 11:58
2018/5/29 13:27 PFXT60.00_03,0.045558,2018/5/29 13:27
2018/5/29 13:49 PG3P01.00_07,0,2018/5/29 13:49
2018/5/29 14:16 PFXT60.0J_15,0,2018/5/29 14:16
2018/5/29 18:13 PFXT60.0J_14,0,2018/5/29 18:13
2018/5/29 18:45 PFXT60.00_02,0,2018/5/29 18:45
2018/5/29 18:50 PFXT60.00_10,0,2018/5/29 18:50
2018/5/29 20:00 PG3N82.00_11,0.045558,2018/5/29 20:00
2018/5/29 20:08 PG3P01.00_03,0,2018/5/29 20:08
2018/5/29 22:12 PFXT60.0J_13,0,2018/5/29 22:12
2018/5/29 22:46 PFXT60.00_01,0.091116,2018/5/29 22:46
2018/5/30 00:18 PG3N82.00_10,0,2018/5/30 00:18
2018/5/30 02:07 PFXT60.0J_22,0.091116,2018/5/30 02:07
2018/5/30 04:22 PG3N82.00_05,0,2018/5/30 04:22
2018/5/30 06:18 PFXT60.0J_21,0,2018/5/30 06:18
2018/5/30 08:34 PG3N82.00_04,0,2018/5/30 08:34
2018/5/30 10:40 PG3N82.00_08,0,2018/5/30 10:40
2018/5/30 11:36 PG3N87.00_06,0,2018/5/30 11:36
2018/5/30 13:46 PFXT60.0J_20,0.091116,2018/5/30 13:46
2018/5/30 14:36 PG3N82.00_07,0,2018/5/30 14:36
2018/5/30 15:31 PG3N87.00_05,0,2018/5/30 15:31
2018/5/30 17:30 PFXT60.0J_19,0,2018/5/30 17:30
2018/5/30 19:27 PG3N87.00_04,0.136674,2018/5/30 19:27
2018/5/30 19:38 PG3P01.00_02,0,2018/5/30 19:38
2018/5/30 20:05 PG3N82.00_06,0,2018/5/30 20:05
2018/5/30 21:21 PFXT60.0J_18,0.045558,2018/5/30 21:21
2018/5/30 23:12 PG3N87.00_03,0.045558,2018/5/30 23:12
2018/5/30 23:53 PG3P01.00_01,0,2018/5/30 23:53
2018/5/31 01:33 PG3N87.00_11,0,2018/5/31 01:33
2018/5/31 03:16 PG3N87.00_02,0.045558,2018/5/31 03:16
2018/5/31 04:50 PFXT60.00_09,0.045558,2018/5/31 04:50
2018/5/31 05:18 PG3N82.00_03,0,2018/5/31 05:18
2018/5/31 05:47 PG3N87.00_10,0.045558,2018/5/31 05:47
2018/5/31 05:47 PFXT60.0J_24,0,2018/5/31 05:47
2018/5/31 07:12 PG3N87.00_01,0,2018/5/31 07:12
2018/5/31 09:15 PG3N82.00_02,0,2018/5/31 09:15
2018/5/31 09:37 PG3N87.00_09,0,2018/5/31 09:37
2018/5/31 10:35 PFXT60.00_08,0,2018/5/31 10:35
2018/5/31 11:14 PG3N97.00_06,0,2018/5/31 11:14
2018/5/31 11:34 PG3N81.00_25,0,2018/5/31 11:34
2018/5/31 15:31 PG3N81.00_12,0,2018/5/31 15:31
2018/5/31 16:17 PG3N97.00_05,0,2018/5/31 16:17
2018/5/31 19:37 PG3N97.00_11,0,2018/5/31 19:37
2018/5/31 19:44 PG3N81.00_11,0.045558,2018/5/31 19:44
2018/5/31 20:34 PK4M88.0A_03,0,2018/5/31 20:34
2018/5/31 22:03 PG3N97.00_04,0,2018/5/31 22:03
2018/5/31 23:03 PG3N82.00_01,0,2018/5/31 23:03
2018/5/31 23:26 PG3N97.00_10,0,2018/5/31 23:26
2018/6/1 00:48 PK4M88.0A_02,0,2018/6/1 00:48
2018/6/1 00:49 PG3P02.00_05,0,2018/6/1 00:49
2018/6/1 02:02 PG3N97.00_03,0,2018/6/1 02:02
2018/6/1 02:58 PG3N81.00_10,0.045558,2018/6/1 02:58
2018/6/1 03:07 PG3N97.00_09,0,2018/6/1 03:07
2018/6/1 03:45 PFXT68.05_24,0,2018/6/1 03:45
2018/6/1 04:51 PK4M88.0A_01,0,2018/6/1 04:51
2018/6/1 05:58 PG3N97.00_02,0,2018/6/1 05:58
2018/6/1 06:23 PG3N87.00_08,0,2018/6/1 06:23
2018/6/1 06:53 PG3N97.00_08,0,2018/6/1 06:53
2018/6/1 07:07 PG3N81.00_09,0.045558,2018/6/1 07:07
2018/6/1 08:18 PG3N82.0A_14,0,2018/6/1 08:18
2018/6/1 09:15 PG3P02.0E_22,0.045558,2018/6/1 09:15
2018/6/1 09:43 PFXT65.00_11,0,2018/6/1 09:43
2018/6/1 09:57 PG3N97.00_01,0,2018/6/1 09:57
2018/6/1 10:40 PG3N97.00_07,0,2018/6/1 10:40
2018/6/1 10:53 PG3N87.00_07,0,2018/6/1 10:53
2018/6/1 11:01 PG3P08.0Q_17,0.045558,2018/6/1 11:01
2018/6/1 13:33 PG3P02.0E_21,0,2018/6/1 13:33
2018/6/1 13:34 PG3P02.00_12,0,2018/6/1 13:34
2018/6/1 14:11 PFXT65.00_10,0,2018/6/1 14:11
2018/6/1 14:17 PG3N87.0D_24,0,2018/6/1 14:17
2018/6/1 14:35 PFXT60.0J_23,0,2018/6/1 14:35
2018/6/1 14:46 PG3P02.00_04,0,2018/6/1 14:46
2018/6/1 15:21 PG3N91.00_25,0,2018/6/1 15:21
2018/6/1 15:59 PG3N89.00_25,0,2018/6/1 15:59
2018/6/1 17:22 PG3P02.0E_20,0,2018/6/1 17:22
2018/6/1 18:22 PG3N87.0D_23,0,2018/6/1 18:22
2018/6/1 19:38 PG3N91.00_12,0,2018/6/1 19:38
2018/6/1 19:43 PG3N81.00_08,0.045558,2018/6/1 19:43
2018/6/1 19:50 PG3P02.00_03,0.045558,2018/6/1 19:50
2018/6/1 20:10 PG3P14.0D_24,0,2018/6/1 20:10
2018/6/1 21:10 PG3N89.00_12,0,2018/6/1 21:10
2018/6/1 21:17 PG3P02.0E_19,0,2018/6/1 21:17
2018/6/1 22:22 PG3N87.0D_22,0,2018/6/1 22:22
2018/6/1 23:34 PG3N91.00_11,0,2018/6/1 23:34
2018/6/1 23:36 PG3N81.00_07,0,2018/6/1 23:36
2018/6/2 00:50 PG3P02.00_02,0.045558,2018/6/2 00:50
2018/6/2 01:15 PG3P02.0E_18,0,2018/6/2 01:15
2018/6/2 02:17 PG3N87.0D_21,0,2018/6/2 02:17
2018/6/2 03:22 PG3N81.00_06,0,2018/6/2 03:22
2018/6/2 03:49 PG3N91.00_10,0,2018/6/2 03:49
2018/6/2 05:06 PG3P02.0E_17,0,2018/6/2 05:06
2018/6/2 06:18 PG3N87.0D_20,0,2018/6/2 06:18
2018/6/2 07:06 PG3P02.00_01,0.091116,2018/6/2 07:06
2018/6/2 07:13 PG3N81.00_05,0,2018/6/2 07:13
2018/6/2 08:06 PG3N91.00_09,0,2018/6/2 08:06
2018/6/2 08:45 PG3N89.00_11,0,2018/6/2 08:45
2018/6/2 08:50 PG3P02.0E_16,0,2018/6/2 08:50
2018/6/2 10:54 PG3N87.0D_19,0,2018/6/2 10:54
2018/6/2 11:08 PG3N81.00_04,0.045558,2018/6/2 11:08
2018/6/2 12:12 PG3N91.00_08,0,2018/6/2 12:12
2018/6/2 12:49 PG3P02.0E_15,0,2018/6/2 12:49
2018/6/2 13:01 PG3P08.0F_24,0,2018/6/2 13:01
2018/6/2 14:50 PG3N81.00_03,0,2018/6/2 14:50
2018/6/2 15:14 PG3N87.0D_18,0,2018/6/2 15:14
2018/6/2 16:11 PG3N91.00_07,0,2018/6/2 16:11
2018/6/2 16:48 PG3P02.0E_14,0,2018/6/2 16:48
2018/6/2 18:40 PG3N81.00_02,0.045558,2018/6/2 18:40
2018/6/2 19:31 PG3N87.0D_17,0.045558,2018/6/2 19:31
2018/6/2 20:10 PG3N91.00_06,0,2018/6/2 20:10
2018/6/2 20:35 PG3N89.00_10,0.045558,2018/6/2 20:35
2018/6/2 20:50 PG3P02.0E_13,0,2018/6/2 20:50
2018/6/2 22:28 PG3N81.00_01,0,2018/6/2 22:28
2018/6/2 23:33 PG3N87.0D_16,0.045558,2018/6/2 23:33
2018/6/3 00:16 PG3N91.00_05,0,2018/6/3 00:16
2018/6/3 00:46 PG3N89.00_09,0,2018/6/3 00:46
2018/6/3 03:00 PG3P08.0Q_16,0.22779,2018/6/3 03:00
2018/6/3 03:58 PG3N87.0D_15,0,2018/6/3 03:58
2018/6/3 04:25 PG3N89.00_08,0,2018/6/3 04:25
2018/6/3 04:59 PG3N91.00_04,0,2018/6/3 04:59
2018/6/3 08:17 PG3N87.0D_14,0,2018/6/3 08:17
2018/6/3 08:45 PG3N91.00_03,0,2018/6/3 08:45
2018/6/3 09:02 PG3N89.00_07,0,2018/6/3 09:02
2018/6/3 09:37 PG3P08.0Q_15,0.22779,2018/6/3 09:37
2018/6/3 12:22 PG3N87.0D_13,0,2018/6/3 12:22
2018/6/3 12:43 PG3N89.00_06,0.045558,2018/6/3 12:43
2018/6/3 13:02 PG3N91.00_02,0,2018/6/3 13:02
2018/6/3 14:11 PG3P02.00_25,0,2018/6/3 14:11
2018/6/3 16:33 PG3N89.00_05,0,2018/6/3 16:33
2018/6/3 17:40 PG3N91.00_01,0,2018/6/3 17:40
2018/6/3 20:18 PG3N89.00_04,0,2018/6/3 20:18
2018/6/3 21:10 PG3P08.0F_23,0,2018/6/3 21:10
2018/6/4 00:09 PG3N89.00_03,0,2018/6/4 00:09
2018/6/4 04:27 PG3N89.00_02,0,2018/6/4 04:27
2018/6/4 08:13 PG3N89.00_01,0,2018/6/4 08:13
2018/6/4 17:39 PFXT65.00_09,0,2018/6/4 17:39
2018/6/4 22:45 PFXT65.00_08,0,2018/6/4 22:45
2018/6/5 02:43 PFXT65.00_06,0.273349,2018/6/5 02:43
2018/6/5 06:45 PFXT65.00_05,0,2018/6/5 06:45
2018/6/5 10:33 PFXT65.00_04,0.045558,2018/6/5 10:33
2018/6/5 15:10 PFXT65.00_03,0.136674,2018/6/5 15:10
2018/6/5 18:42 PG3P14.0D_23,0,2018/6/5 18:42
2018/6/5 19:39 PFXT65.00_02,0,2018/6/5 19:39
2018/6/5 21:03 PG3P14.00_25,0,2018/6/5 21:03
2018/6/5 21:31 PG3P14.0D_22,0,2018/6/5 21:31
2018/6/5 22:57 PG3P14.00_12,0,2018/6/5 22:57
2018/6/5 22:58 PG3P14.0D_21,0,2018/6/5 22:58
2018/6/6 00:13 PFXT65.00_01,0.091116,2018/6/6 00:13
2018/6/6 00:31 PG3P14.0D_20,0,2018/6/6 00:31
2018/6/6 01:04 PG3P14.00_11,0,2018/6/6 01:04
2018/6/6 01:46 PG3P14.0D_19,0,2018/6/6 01:46
2018/6/6 02:46 PG3P14.0D_18,0,2018/6/6 02:46
2018/6/6 02:54 PG3P14.00_10,0,2018/6/6 02:54
2018/6/6 03:26 PG3P14.0D_17,0,2018/6/6 03:26
2018/6/6 03:43 PG3P14.00_09,0,2018/6/6 03:43
2018/6/6 04:05 PG3P14.0D_16,0,2018/6/6 04:05
2018/6/6 04:21 PG3P14.00_08,0,2018/6/6 04:21
2018/6/6 04:54 PG3P14.0D_15,0,2018/6/6 04:54
2018/6/6 04:59 PG3P14.00_07,0,2018/6/6 04:59
2018/6/6 05:39 PG3P14.00_06,0,2018/6/6 05:39
2018/6/6 06:17 PG3P14.00_05,0,2018/6/6 06:17
2018/6/6 06:56 PG3P14.00_04,0,2018/6/6 06:56
2018/6/6 06:58 PG3P14.0D_14,0,2018/6/6 06:58
2018/6/6 07:01 PG3N85.00_12,0,2018/6/6 07:01
2018/6/6 07:34 PG3P14.00_03,0,2018/6/6 07:34
2018/6/6 07:39 PG3P14.0D_13,0,2018/6/6 07:39
2018/6/6 08:17 PG3P14.00_02,0,2018/6/6 08:17
2018/6/6 08:22 PG3N85.00_11,0,2018/6/6 08:22
2018/6/6 09:02 PG3P14.00_01,0,2018/6/6 09:02
2018/6/6 09:34 PG3N85.00_10,0,2018/6/6 09:34
2018/6/6 11:15 PG3N85.00_09,0.546697,2018/6/6 11:15
2018/6/6 12:42 PG3N85.00_08,0,2018/6/6 12:42
2018/6/6 14:13 PG3N85.00_07,0.637813,2018/6/6 14:13
2018/6/6 15:54 PG3N85.00_06,0.182232,2018/6/6 15:54
2018/6/6 17:32 PG3N85.00_05,0.045558,2018/6/6 17:32
2018/6/6 22:55 PG3N85.00_25,0.136674,2018/6/6 22:55
2018/6/7 00:54 PG3N85.00_04,0.182232,2018/6/7 00:54
2018/6/7 02:59 PFXT65.0F_23,0,2018/6/7 02:59
2018/6/7 03:31 PG3N85.00_03,0.22779,2018/6/7 03:31
2018/6/7 06:01 PG3N85.00_02,0,2018/6/7 06:01
2018/6/7 07:04 PFXT65.0F_22,0.592255,2018/6/7 07:04
2018/6/7 10:41 PFXT65.0F_21,0,2018/6/7 10:41
2018/6/7 13:35 PG3P03.0D_22,0,2018/6/7 13:35
2018/6/7 14:53 PFXT65.0F_19,0,2018/6/7 14:53
2018/6/7 17:58 PG3P03.0D_21,0,2018/6/7 17:58
2018/6/7 18:42 PFXT65.0F_17,0,2018/6/7 18:42
2018/6/7 23:37 PG3P08.0F_22,0,2018/6/7 23:37
2018/6/8 04:24 PG3N97.07_24,0.091116,2018/6/8 04:24
2018/6/8 04:25 PG3N97.07_18,0.455581,2018/6/8 04:25
2018/6/8 08:56 PG3N97.07_23,0,2018/6/8 08:56
2018/6/8 09:00 PG3N97.07_17,0.045558,2018/6/8 09:00
2018/6/8 12:50 PG3N97.07_22,0,2018/6/8 12:50
2018/6/8 15:26 PG3N97.07_16,0.136674,2018/6/8 15:26
2018/6/8 16:59 PG3N97.07_21,0.22779,2018/6/8 16:59
2018/6/8 20:14 PG3P08.0F_21,0,2018/6/8 20:14
2018/6/8 20:54 PG3N97.07_20,0.136674,2018/6/8 20:54
2018/6/8 21:22 PG3P08.0F_20,0,2018/6/8 21:22
2018/6/8 21:41 PG3P08.0F_14,0.045558,2018/6/8 21:41
2018/6/8 22:27 PG3P08.0F_13,0,2018/6/8 22:27
2018/6/9 00:47 PG3N97.07_19,0.136674,2018/6/9 00:47
2018/6/9 04:30 PG3N83.01_15,0,2018/6/9 04:30
2018/6/9 05:41 PFXT69.0G_24,0,2018/6/9 05:41
2018/6/9 06:03 PG3N97.07_15,0.182232,2018/6/9 06:03
2018/6/9 06:48 PG3N81.09_24,0,2018/6/9 06:48
2018/6/9 08:43 PG3N83.01_14,0,2018/6/9 08:43
2018/6/9 09:33 PFXT69.0G_23,0,2018/6/9 09:33
2018/6/9 09:54 PG3N97.07_14,0.22779,2018/6/9 09:54
2018/6/9 10:04 PFXT57.0A_01,0,2018/6/9 10:04
2018/6/9 11:46 PG3N81.09_23,0,2018/6/9 11:46
2018/6/9 13:45 PG3N97.07_13,0.091116,2018/6/9 13:45
2018/6/9 14:01 PG3N83.01_13,0,2018/6/9 14:01
2018/6/9 14:14 PG3P03.0D_24,0,2018/6/9 14:14
2018/6/9 15:24 PFXT69.0G_22,0.091116,2018/6/9 15:24
2018/6/9 15:38 PG3N81.09_22,0.318907,2018/6/9 15:38
2018/6/9 18:50 PG3P07.0E_24,0,2018/6/9 18:50
2018/6/9 19:11 PG3P03.0D_23,0,2018/6/9 19:11
2018/6/9 19:33 PFXT69.0G_21,0.091116,2018/6/9 19:33
2018/6/9 23:02 PG3N81.09_21,0,2018/6/9 23:02
2018/6/9 23:18 PG3P07.0E_23,0,2018/6/9 23:18
2018/6/9 23:21 PFXT69.0G_20,0,2018/6/9 23:21
2018/6/10 00:42 PG3P03.0D_20,0,2018/6/10 00:42
2018/6/10 03:47 PFXT69.0G_19,0.182232,2018/6/10 03:47
2018/6/10 03:51 PG3P07.0E_22,0,2018/6/10 03:51
2018/6/10 04:29 PG3P03.0D_19,0,2018/6/10 04:29
2018/6/10 07:46 PFXT69.0G_18,0.091116,2018/6/10 07:46
2018/6/10 07:57 PG3P07.0E_21,0,2018/6/10 07:57
2018/6/10 08:09 PG3P03.0D_18,0,2018/6/10 08:09
2018/6/10 08:45 PG3N81.09_20,0.136674,2018/6/10 08:45
2018/6/10 10:39 PG3N84.0A_22,0.364465,2018/6/10 10:39
2018/6/10 11:50 PFXT69.0G_17,0.136674,2018/6/10 11:50
2018/6/10 12:05 PG3P07.0E_20,0.045558,2018/6/10 12:05
2018/6/10 12:09 PG3P03.0D_17,0,2018/6/10 12:09
2018/6/10 12:25 PG3N81.09_19,0.045558,2018/6/10 12:25
2018/6/10 15:41 PFXT69.0G_16,0.045558,2018/6/10 15:41
