TIME_ID,Y,TIME
2018/02/26 05:19:49 AP1C226.00_06,0,2018/2/26 05:19
2018/02/26 13:40:22 AP1C226.00_19,0.037313,2018/2/26 13:40
2018/02/26 15:28:59 AP1C226.00_18,0.037313,2018/2/26 15:28
2018/02/26 16:44:10 AP1C226.00_17,0,2018/2/26 16:44
2018/02/26 17:51:12 AP1C226.00_16,0,2018/2/26 17:51
2018/02/26 18:44:36 AP1C226.00_15,0,2018/2/26 18:44
2018/02/26 20:22:05 AP1C226.00_14,0.037313,2018/2/26 20:22
2018/02/26 21:27:12 AP1C226.00_13,0.037313,2018/2/26 21:27
2018/02/26 22:57:29 AP1C226.00_12,0,2018/2/26 22:57
2018/02/26 23:50:27 AP1C226.00_11,0,2018/2/26 23:50
2018/03/05 18:04:14 AP1C237.00_12,0.074627,2018/3/5 18:04
2018/03/05 20:49:43 AP1C222.00_25,0.037313,2018/3/5 20:49
2018/03/05 21:11:38 AP1C237.00_25,0.074627,2018/3/5 21:11
2018/03/05 23:28:21 AP1C222.00_12,0.074627,2018/3/5 23:28
2018/03/06 01:12:41 AP1C237.00_11,0.074627,2018/3/6 01:12
2018/03/06 03:20:15 AP1C222.00_24,0,2018/3/6 03:20
2018/03/06 03:20:16 AP1C237.00_24,0.11194,2018/3/6 03:20
2018/03/06 06:33:02 AP1C237.00_06,0.074627,2018/3/6 06:33
2018/03/06 07:20:05 AP1C222.00_11,0.11194,2018/3/6 07:20
2018/03/06 07:59:50 AP1C237.00_10,0.074627,2018/3/6 07:59
2018/03/06 09:12:21 AP1C237.00_23,0.074627,2018/3/6 09:12
2018/03/06 09:31:35 AP1C222.00_23,0.11194,2018/3/6 09:31
2018/03/06 12:25:00 AP1C237.00_18,0.074627,2018/3/6 12:25
2018/03/06 13:48:31 AP1C237.00_05,0.11194,2018/3/6 13:48
2018/03/06 14:44:47 AP1C237.00_09,0.11194,2018/3/6 14:44
2018/03/06 15:05:57 AP1C237.00_22,0.074627,2018/3/6 15:05
2018/03/06 15:44:05 AP1C222.00_22,0.074627,2018/3/6 15:44
2018/03/06 19:32:41 AP1C237.00_17,0.11194,2018/3/6 19:32
2018/03/06 19:50:57 AP1C237.00_04,0.074627,2018/3/6 19:50
2018/03/06 20:27:19 AP1C222.00_09,0.074627,2018/3/6 20:27
2018/03/06 20:59:45 AP1C237.00_21,0.074627,2018/3/6 20:59
2018/03/06 21:31:11 AP1C237.00_08,0.074627,2018/3/6 21:31
2018/03/06 22:13:54 AP1C222.00_21,0.11194,2018/3/6 22:13
2018/03/07 01:31:17 AP1C237.00_16,0.074627,2018/3/7 01:31
2018/03/07 01:40:28 AP1C237.00_03,0.11194,2018/3/7 01:40
2018/03/07 02:41:34 AP1C222.00_08,0.074627,2018/3/7 02:41
2018/03/07 03:04:33 AP1C237.00_20,0.074627,2018/3/7 03:04
2018/03/07 04:07:04 AP1C237.00_07,0.11194,2018/3/7 04:07
2018/03/07 04:40:52 AP1C222.00_20,0.074627,2018/3/7 04:40
2018/03/07 07:23:40 AP1C237.00_15,0.11194,2018/3/7 07:23
2018/03/07 07:37:13 AP1C237.00_02,0.037313,2018/3/7 07:37
2018/03/07 08:55:11 AP1C222.00_07,0.11194,2018/3/7 08:55
2018/03/07 08:59:15 AP1C237.00_19,0.074627,2018/3/7 08:59
2018/03/07 11:08:57 AP1C247.00_18,0,2018/3/7 11:08
2018/03/07 11:12:19 AP1C222.00_19,0.11194,2018/3/7 11:12
2018/03/07 13:43:56 AP1C237.00_01,0.11194,2018/3/7 13:43
2018/03/07 14:14:23 AP1C237.00_14,0.074627,2018/3/7 14:14
2018/03/07 15:54:01 AP1C247.00_12,0,2018/3/7 15:54
2018/03/07 17:40:43 AP1C247.00_17,0.11194,2018/3/7 17:40
2018/03/07 17:48:16 AP1C222.00_18,0.074627,2018/3/7 17:48
2018/03/07 20:12:15 AP1C237.00_13,0.11194,2018/3/7 20:12
2018/03/07 21:22:42 AP1C247.00_25,0.037313,2018/3/7 21:22
2018/03/07 21:26:59 AP1C222.00_05,0.11194,2018/3/7 21:26
2018/03/07 22:14:12 AP1C247.00_11,0.074627,2018/3/7 22:14
2018/03/08 00:12:17 AP1C222.00_17,0.11194,2018/3/8 00:12
2018/03/08 00:24:07 AP1C247.00_16,0.037313,2018/3/8 00:24
2018/03/08 03:21:17 AP1C247.00_24,0.074627,2018/3/8 03:21
2018/03/08 03:35:44 AP1C247.00_06,0,2018/3/8 03:35
2018/03/08 03:41:56 AP1C222.00_04,0.037313,2018/3/8 03:41
2018/03/08 04:12:52 AP1C247.00_10,0,2018/3/8 04:12
2018/03/08 07:09:58 AP1C247.00_15,0.074627,2018/3/8 07:09
2018/03/08 07:41:03 AP1C222.00_16,0.074627,2018/3/8 07:41
2018/03/08 09:11:29 AP1C247.00_23,0.037313,2018/3/8 09:11
2018/03/08 09:31:33 AP1C247.00_05,0.074627,2018/3/8 09:31
2018/03/08 09:55:08 AP1C222.00_03,0.11194,2018/3/8 09:55
2018/03/08 10:07:27 AP1C247.00_09,0.074627,2018/3/8 10:07
2018/03/08 13:59:04 AP1C222.00_15,0.11194,2018/3/8 13:59
2018/03/08 15:05:05 AP1C247.00_22,0,2018/3/8 15:05
2018/03/08 15:32:45 AP1C247.00_04,0,2018/3/8 15:32
2018/03/08 16:00:52 AP1C247.00_08,0,2018/3/8 16:00
2018/03/08 16:09:37 AP1C222.00_02,0.074627,2018/3/8 16:09
2018/03/08 17:57:34 AP1C247.00_14,0,2018/3/8 17:57
2018/03/08 20:21:07 AP1C222.00_14,0.074627,2018/3/8 20:21
2018/03/08 21:19:02 AP1C247.00_21,0.037313,2018/3/8 21:19
2018/03/08 21:25:21 AP1C247.00_03,0.074627,2018/3/8 21:25
2018/03/08 22:00:46 AP1C247.00_07,0.037313,2018/3/8 22:00
2018/03/08 22:33:43 AP1C222.00_01,0.11194,2018/3/8 22:33
2018/03/09 02:42:11 AP1C222.00_13,0.074627,2018/3/9 02:42
2018/03/09 03:09:28 AP1C247.00_20,0,2018/3/9 03:09
2018/03/09 03:33:00 AP1C247.00_02,0,2018/3/9 03:33
2018/03/09 04:32:45 AP1C247.00_13,0.11194,2018/3/9 04:32
2018/03/09 06:03:05 AP1B616.00_16,0,2018/3/9 06:03
2018/03/09 06:06:09 AP1B616.00_25__r1,0,2018/3/9 06:06
2018/03/09 09:08:36 AP1C247.00_19,0.037313,2018/3/9 09:08
2018/03/09 09:31:03 AP1C247.00_01,0.074627,2018/3/9 09:31
2018/03/09 11:35:04 AP1C221.00_16,0,2018/3/9 11:35
2018/03/09 12:21:58 AP1B616.00_15,0.11194,2018/3/9 12:21
2018/03/09 12:25:22 AP1B616.00_24,0.074627,2018/3/9 12:25
2018/03/09 17:08:33 AP1C221.00_25,0.037313,2018/3/9 17:08
2018/03/09 18:03:59 AP1C221.00_08,0,2018/3/9 18:03
2018/03/09 19:04:48 AP1B616.00_23,0.11194,2018/3/9 19:04
2018/03/09 21:16:00 AP1B616.00_14,0,2018/3/9 21:16
2018/03/09 23:24:26 AP1C221.00_24,0.037313,2018/3/9 23:24
2018/03/09 23:35:42 AP1C221.00_15,0.11194,2018/3/9 23:35
2018/03/10 01:00:45 AP1B616.00_22,0.037313,2018/3/10 01:00
2018/03/10 01:05:19 AP1C221.00_07,0.037313,2018/3/10 01:05
2018/03/10 02:13:32 AP1C221.00_14,0,2018/3/10 02:13
2018/03/10 03:31:30 AP1B616.00_08,0,2018/3/10 03:31
2018/03/10 05:17:44 AP1C221.00_23,0,2018/3/10 05:17
2018/03/10 07:19:42 AP1C221.00_06,0,2018/3/10 07:19
2018/03/10 08:32:57 AP1B616.00_21,0.11194,2018/3/10 08:32
2018/03/10 08:38:18 AP1C221.00_13,0.037313,2018/3/10 08:38
2018/03/10 10:07:27 AP1B616.00_07,0.11194,2018/3/10 10:07
2018/03/10 11:44:57 AP1B616.00_13,0.074627,2018/3/10 11:44
2018/03/10 13:16:27 AP1C221.00_05,0.037313,2018/3/10 13:16
2018/03/10 13:38:24 AP1C221.00_22,0,2018/3/10 13:38
2018/03/10 15:02:58 AP1C221.00_12,0,2018/3/10 15:02
2018/03/10 17:28:12 AP1B616.00_06,0,2018/3/10 17:28
2018/03/10 19:39:56 AP1C221.00_21,0.037313,2018/3/10 19:39
2018/03/10 19:40:57 AP1C221.00_04,0,2018/3/10 19:40
2018/03/10 21:37:06 AP1C221.00_11,0.074627,2018/3/10 21:37
2018/03/10 23:42:47 AP1B616.00_05,0.037313,2018/3/10 23:42
2018/03/11 01:45:14 AP1C221.00_20,0,2018/3/11 01:45
2018/03/11 01:53:59 AP1C221.00_03,0.037313,2018/3/11 01:53
2018/03/11 04:32:38 AP1C221.00_10,0,2018/3/11 04:32
2018/03/11 06:08:43 AP1B616.00_04,0,2018/3/11 06:08
2018/03/11 07:51:13 AP1C221.00_19,0.037313,2018/3/11 07:51
2018/03/11 08:19:39 AP1C221.00_02,0,2018/3/11 08:19
2018/03/11 11:09:38 AP1C221.00_09,0.11194,2018/3/11 11:09
2018/03/11 12:36:13 AP1B616.00_03,0.11194,2018/3/11 12:36
2018/03/11 13:46:10 AP1C221.00_18,0.037313,2018/3/11 13:46
2018/03/11 14:23:02 AP1C221.00_01,0.037313,2018/3/11 14:23
2018/03/11 15:18:14 AP1B616.00_20,0.074627,2018/3/11 15:18
2018/03/11 18:32:16 AP1C224.00_25,0.037313,2018/3/11 18:32
2018/03/11 18:53:57 AP1B616.00_02,0,2018/3/11 18:53
2018/03/11 19:42:24 AP1C221.00_17,0.037313,2018/3/11 19:42
2018/03/11 21:52:16 AP1B616.00_19,0.11194,2018/3/11 21:52
2018/03/11 21:55:14 AP1C224.00_08,0,2018/3/11 21:55
2018/03/12 01:23:20 AP1C224.00_24,0.074627,2018/3/12 01:23
2018/03/12 02:32:50 AP1C224.00_16,0,2018/3/12 02:32
2018/03/12 03:52:20 AP1C224.00_07,0.037313,2018/3/12 03:52
2018/03/12 03:56:04 AP1B616.00_18,0,2018/3/12 03:56
2018/03/12 07:45:21 AP1C224.00_23,0,2018/3/12 07:45
2018/03/12 08:43:22 AP1C224.00_15,0.037313,2018/3/12 08:43
2018/03/12 08:47:56 AP1C222.00_10,0,2018/3/12 08:47
2018/03/12 09:50:00 AP1B616.00_17,0.074627,2018/3/12 09:50
2018/03/12 09:52:37 AP1C224.00_06,0,2018/3/12 09:52
2018/03/12 10:24:08 AP1C222.00_06,0,2018/3/12 10:24
2018/03/12 11:07:18 AP1C223.00_24,0.261194,2018/3/12 11:07
2018/03/12 13:23:56 AP1C223.00_16,0.11194,2018/3/12 13:23
2018/03/12 14:13:12 AP1C224.00_22,0,2018/3/12 14:13
2018/03/12 14:35:58 AP1C224.00_14,0,2018/3/12 14:35
2018/03/12 15:56:05 AP1C224.00_05,0,2018/3/12 15:56
2018/03/12 17:20:10 AP1C223.00_08,0.074627,2018/3/12 17:20
2018/03/12 18:58:12 AP1C223.00_23,0.074627,2018/3/12 18:58
2018/03/12 20:03:55 AP1C223.00_15,0.11194,2018/3/12 20:03
2018/03/12 20:26:30 AP1C224.00_13,0.037313,2018/3/12 20:26
2018/03/12 20:44:08 AP1C224.00_21,0.037313,2018/3/12 20:44
2018/03/12 22:19:50 AP1C224.00_04,0,2018/3/12 22:19
2018/03/12 23:24:54 AP1C223.00_07,0.11194,2018/3/12 23:24
2018/03/13 02:30:15 AP1C223.00_14,0,2018/3/13 02:30
2018/03/13 02:55:29 AP1C223.00_22,0.11194,2018/3/13 02:55
2018/03/13 03:11:40 AP1C224.00_20,0,2018/3/13 03:11
2018/03/13 04:14:30 AP1C224.00_03,0.037313,2018/3/13 04:14
2018/03/13 05:28:00 AP1C223.00_06,0,2018/3/13 05:28
2018/03/13 05:42:10 AP1C224.00_12,0,2018/3/13 05:42
2018/03/13 08:54:45 AP1C223.00_13,0.11194,2018/3/13 08:54
2018/03/13 09:06:35 AP1C223.00_21,0.11194,2018/3/13 09:06
2018/03/13 10:01:52 AP1C224.00_02,0,2018/3/13 10:01
2018/03/13 10:21:55 AP1C224.00_19,0.037313,2018/3/13 10:21
2018/03/13 11:44:59 AP1C224.00_11,0,2018/3/13 11:44
2018/03/13 11:47:39 AP1C223.00_05,0.037313,2018/3/13 11:47
2018/03/13 15:15:30 AP1C223.00_20,0.11194,2018/3/13 15:15
2018/03/13 15:24:07 AP1C223.00_12,0.074627,2018/3/13 15:24
2018/03/13 16:38:27 AP1C224.00_18,0,2018/3/13 16:38
2018/03/13 17:38:54 AP1C224.00_10,0,2018/3/13 17:38
2018/03/13 17:51:27 AP1C223.00_04,0,2018/3/13 17:51
2018/03/13 21:24:47 AP1C223.00_19,0.11194,2018/3/13 21:24
2018/03/13 21:56:38 AP1C223.00_11,0.11194,2018/3/13 21:56
2018/03/13 23:14:21 AP1C224.00_17,0.037313,2018/3/13 23:14
2018/03/13 23:46:27 AP1C223.00_03,0.11194,2018/3/13 23:46
2018/03/13 23:54:19 AP1C224.00_09,0.037313,2018/3/13 23:54
2018/03/14 01:19:04 AP1C224.00_01,0,2018/3/14 01:19
2018/03/14 03:51:05 AP1C223.00_18,0.037313,2018/3/14 03:51
2018/03/14 04:34:21 AP1C223.00_10,0,2018/3/14 04:34
2018/03/14 05:43:49 AP1C223.00_02,0,2018/3/14 05:43
2018/03/14 06:29:28 AP1C230.00_09,0.074627,2018/3/14 06:29
2018/03/14 06:49:50 AP1C230.00_25,0,2018/3/14 06:49
2018/03/14 10:00:02 AP1C223.00_17,0.074627,2018/3/14 10:00
2018/03/14 10:52:01 AP1C230.00_17,0.074627,2018/3/14 10:52
2018/03/14 10:59:55 AP1C223.00_09,0.074627,2018/3/14 10:59
2018/03/14 11:40:55 AP1C223.00_01,0.11194,2018/3/14 11:40
2018/03/14 12:39:09 AP1C230.00_08,0,2018/3/14 12:39
2018/03/14 13:21:54 AP1C230.00_24,0,2018/3/14 13:21
2018/03/14 16:49:30 AP1C230.00_16,0,2018/3/14 16:49
2018/03/14 18:33:00 AP1C230.00_07,0.074627,2018/3/14 18:33
2018/03/14 18:49:59 AP1C227.00_25,0,2018/3/14 18:49
2018/03/14 19:56:01 AP1C230.00_23,0.074627,2018/3/14 19:56
2018/03/14 20:46:31 AP1C227.00_08,0,2018/3/14 20:46
2018/03/14 20:47:06 AP1B616.00_12,0.074627,2018/3/14 20:47
2018/03/14 21:40:38 AP1B616.00_11,0.11194,2018/3/14 21:40
2018/03/14 22:19:19 AP1B616.00_10,0.074627,2018/3/14 22:19
2018/03/14 22:42:45 AP1C230.00_15,0.074627,2018/3/14 22:42
2018/03/14 22:44:02 AP1B616.00_09,0.11194,2018/3/14 22:44
2018/03/14 23:11:55 AP1B616.00_01,0.149254,2018/3/14 23:11
2018/03/15 00:31:29 AP1C230.00_06,0,2018/3/15 00:31
2018/03/15 02:04:17 AP1C227.00_24,0,2018/3/15 02:04
2018/03/15 02:26:51 AP1C230.00_22,0,2018/3/15 02:26
2018/03/15 02:42:32 AP1C227.00_16,0,2018/3/15 02:42
2018/03/15 02:47:27 AP1C227.00_07,0,2018/3/15 02:47
2018/03/15 04:39:13 AP1C230.00_14,0,2018/3/15 04:39
2018/03/15 06:26:20 AP1C230.00_05,0.074627,2018/3/15 06:26
2018/03/15 08:29:07 AP1C227.00_23,0.074627,2018/3/15 08:29
2018/03/15 08:44:43 AP1C227.00_06,0,2018/3/15 08:44
2018/03/15 09:13:15 AP1C230.00_21,0.074627,2018/3/15 09:13
2018/03/15 10:55:44 AP1C230.00_13,0.074627,2018/3/15 10:55
2018/03/15 11:28:24 AP1C227.00_15,0,2018/3/15 11:28
2018/03/15 12:35:25 AP1C230.00_04,0,2018/3/15 12:35
2018/03/15 14:35:47 AP1C227.00_05,0,2018/3/15 14:35
2018/03/15 14:58:16 AP1C227.00_22,0,2018/3/15 14:58
2018/03/15 15:43:59 AP1C230.00_20,0,2018/3/15 15:43
2018/03/15 16:50:12 AP1C230.00_12,0,2018/3/15 16:50
2018/03/15 18:30:59 AP1C230.00_03,0.074627,2018/3/15 18:30
2018/03/15 18:50:49 AP1C227.00_14,0,2018/3/15 18:50
2018/03/15 20:32:26 AP1C227.00_04,0,2018/3/15 20:32
2018/03/15 21:22:48 AP1C227.00_21,0,2018/3/15 21:22
2018/03/15 22:54:48 AP1C230.00_11,0.074627,2018/3/15 22:54
2018/03/16 00:27:59 AP1C230.00_02,0,2018/3/16 00:27
2018/03/16 02:12:57 AP1C227.00_13,0.037313,2018/3/16 02:12
2018/03/16 02:31:31 AP1C227.00_03,0,2018/3/16 02:31
2018/03/16 02:40:01 AP1C230.00_19,0.074627,2018/3/16 02:40
2018/03/16 03:40:45 AP1C227.00_20,0,2018/3/16 03:40
2018/03/16 05:03:14 AP1C230.00_10,0,2018/3/16 05:03
2018/03/16 06:31:05 AP1C230.00_01,0.037313,2018/3/16 06:31
2018/03/16 08:33:00 AP1C227.00_02,0,2018/3/16 08:33
2018/03/16 08:52:03 AP1C227.00_12,0,2018/3/16 08:52
2018/03/16 10:12:29 AP1C227.00_19,0,2018/3/16 10:12
2018/03/16 12:45:03 AP1C236.00_21,0.037313,2018/3/16 12:45
2018/03/16 13:42:16 AP1C236.00_25,0,2018/3/16 13:42
2018/03/16 14:26:56 AP1C227.00_01,0.037313,2018/3/16 14:26
2018/03/16 15:27:25 AP1C227.00_11,0,2018/3/16 15:27
2018/03/16 16:36:51 AP1C227.00_18,0,2018/3/16 16:36
2018/03/16 19:45:03 AP1C236.00_24,0.037313,2018/3/16 19:45
2018/03/16 19:54:09 AP1C236.00_20,0,2018/3/16 19:54
2018/03/16 22:11:36 AP1C227.00_10,0,2018/3/16 22:11
2018/03/16 22:59:49 AP1C223.00_25,0.223881,2018/3/16 22:59
2018/03/16 23:07:18 AP1C227.00_17,0.037313,2018/3/16 23:07
2018/03/17 01:50:37 AP1C236.00_17,0,2018/3/17 01:50
2018/03/17 01:51:38 AP1C236.00_23,0,2018/3/17 01:51
2018/03/17 04:25:59 AP1C227.00_09,0.074627,2018/3/17 04:25
2018/03/17 06:32:57 AP1C230.00_18,0,2018/3/17 06:32
2018/03/17 07:48:37 AP1C236.00_22,0,2018/3/17 07:48
2018/03/17 07:56:34 AP1C236.00_16,0,2018/3/17 07:56
2018/03/17 08:35:09 AP1C236.00_10,0,2018/3/17 08:35
2018/03/17 13:47:49 AP1C236.00_19,0,2018/3/17 13:47
2018/03/17 13:57:37 AP1C236.00_15,0,2018/3/17 13:57
2018/03/17 15:11:02 AP1C236.00_09,0.037313,2018/3/17 15:11
