TIME_ID,Y,TIME
2018/01/09 22:05:29 PFTA16.0J_23,0.608828,2018/1/9 22:05
2018/01/09 23:11:25 PFTA55.0D_16,0.076104,2018/1/9 23:11
2018/01/09 23:15:16 PFVA81.00_05,0.076104,2018/1/9 23:15
2018/01/10 00:43:47 PFTA15.0C_23,0.342466,2018/1/10 00:43
2018/01/10 00:55:20 PFTA16.0J_22,0.304414,2018/1/10 00:55
2018/01/10 01:44:55 PFTA17.00_07,0.913242,2018/1/10 01:44
2018/01/10 01:53:22 PFVA81.08_22,0.913242,2018/1/10 01:53
2018/01/10 02:20:54 PFVA81.00_04,0,2018/1/10 02:20
2018/01/10 02:57:07 PFTA30.0D_25,0.266362,2018/1/10 02:57
2018/01/10 04:48:50 PFVA81.08_21,1.407915,2018/1/10 04:48
2018/01/10 05:21:17 PFTA55.0D_15,0.114155,2018/1/10 05:21
2018/01/10 05:36:28 PFTA16.0J_21,0.152207,2018/1/10 05:36
2018/01/10 05:46:01 PFTA15.0C_22,0.456621,2018/1/10 05:46
2018/01/10 08:06:10 PFVA81.08_20,0.532725,2018/1/10 08:06
2018/01/10 08:12:29 PFTA17.00_06,0.380518,2018/1/10 08:12
2018/01/10 08:47:42 PFTA16.0J_20,0.342466,2018/1/10 08:47
2018/01/10 08:55:45 PFTA15.0C_21,0.038052,2018/1/10 08:55
2018/01/10 09:14:30 PFTA17.00_04,0.532725,2018/1/10 09:14
2018/01/10 10:55:40 PFVA81.08_19,1.560122,2018/1/10 10:55
2018/01/10 11:05:00 PFTA71.00_12,0.228311,2018/1/10 11:05
2018/01/10 11:14:21 PFTA30.0D_24,4.071537,2018/1/10 11:14
2018/01/10 11:59:47 PFTA16.0J_19,0.304414,2018/1/10 11:59
2018/01/10 12:49:57 PFTA15.0C_20,0.418569,2018/1/10 12:49
2018/01/10 13:40:22 PFVA81.08_18,0.722983,2018/1/10 13:40
2018/01/10 14:50:52 PFTA16.0J_18,0.152207,2018/1/10 14:50
2018/01/10 15:37:14 PFTA15.0C_18,0.266362,2018/1/10 15:37
2018/01/10 16:11:58 PFTA30.0D_23,2.016743,2018/1/10 16:11
2018/01/10 16:29:00 PFVA81.08_17,0.87519,2018/1/10 16:29
2018/01/10 16:58:00 PFTA71.00_11,0.228311,2018/1/10 16:58
2018/01/10 17:50:43 PFTA16.0J_17,0.532725,2018/1/10 17:50
2018/01/10 18:25:19 PFTA15.0C_17,0.190259,2018/1/10 18:25
2018/01/10 19:31:15 PFTA30.0D_19,3.576865,2018/1/10 19:31
2018/01/10 19:32:34 PFVA81.08_16,0.418569,2018/1/10 19:32
2018/01/10 19:41:03 PFTA71.00_10,0.152207,2018/1/10 19:41
2018/01/10 20:39:59 PFTA16.0J_16,0.152207,2018/1/10 20:39
2018/01/10 21:08:07 PFTA15.0C_16,0.228311,2018/1/10 21:08
2018/01/10 22:15:59 PFTA30.0D_13,3.767123,2018/1/10 22:15
2018/01/10 22:26:12 PFTA71.00_09,0.190259,2018/1/10 22:26
2018/01/10 22:26:34 PFVA81.08_15,0.456621,2018/1/10 22:26
2018/01/10 23:25:42 PFTA16.0J_15,0.304414,2018/1/10 23:25
2018/01/10 23:53:24 PFTA15.0C_15,0.038052,2018/1/10 23:53
2018/01/11 01:03:10 PFTA30.0D_12,0.494673,2018/1/11 01:03
2018/01/11 01:15:39 PFTA71.00_08,0.304414,2018/1/11 01:15
2018/01/11 01:18:29 PFVA81.08_14,0.190259,2018/1/11 01:18
2018/01/11 02:21:28 PFTA16.0J_14,0.418569,2018/1/11 02:21
2018/01/11 02:52:33 PFTA15.0C_14,0.114155,2018/1/11 02:52
2018/01/11 03:49:25 PFTA30.0D_11,1.484018,2018/1/11 03:49
2018/01/11 04:18:39 PFTA71.00_07,0.152207,2018/1/11 04:18
2018/01/11 05:39:47 PFTA15.0C_13,0.076104,2018/1/11 05:39
2018/01/11 06:39:30 PFTA30.0D_10,0.761035,2018/1/11 06:39
2018/01/11 06:41:54 PFVA79.09_23,2.587519,2018/1/11 06:41
2018/01/11 07:03:41 PFTA71.00_06,0.342466,2018/1/11 07:03
2018/01/11 07:15:49 PFTA71.0J_24,0.418569,2018/1/11 07:15
2018/01/11 07:54:20 PFTA17.00_03,0.038052,2018/1/11 07:54
2018/01/11 09:28:58 PFVA79.09_22,0.494673,2018/1/11 09:28
2018/01/11 09:29:13 PFTA30.0D_08,2.739726,2018/1/11 09:29
2018/01/11 09:52:19 PFTA71.00_05,0.152207,2018/1/11 09:52
2018/01/11 10:21:20 PFTA71.0J_23,1.027397,2018/1/11 10:21
2018/01/11 11:07:55 PFTA17.00_02,0.114155,2018/1/11 11:07
2018/01/11 12:09:57 PFVA79.09_21,1.369863,2018/1/11 12:09
2018/01/11 12:19:12 PFTA30.0D_04,0.380518,2018/1/11 12:19
2018/01/11 12:22:57 PFTA76.00_19,0.190259,2018/1/11 12:22
2018/01/11 13:10:52 PFTA71.0J_22,0.608828,2018/1/11 13:10
2018/01/11 14:05:36 PFTA17.00_01,0.076104,2018/1/11 14:05
2018/01/11 14:57:03 PFVA79.09_20,0.494673,2018/1/11 14:57
2018/01/11 15:22:32 PFTA76.00_18,0.761035,2018/1/11 15:22
2018/01/11 16:01:43 PFTA71.0J_21,1.407915,2018/1/11 16:01
2018/01/11 16:20:21 PFTA26.00_25__r1,0.304414,2018/1/11 16:20
2018/01/11 17:42:23 PFVA79.09_19,0.456621,2018/1/11 17:42
2018/01/11 18:11:38 PFTA76.00_17,0.190259,2018/1/11 18:11
2018/01/11 19:16:00 PFTA26.00_12__r1,4.414003,2018/1/11 19:16
2018/01/11 20:28:24 PFVA79.09_18,1.027397,2018/1/11 20:28
2018/01/11 20:58:16 PFTA71.0J_20,0.418569,2018/1/11 20:58
2018/01/11 20:59:28 PFTA76.00_16,0.190259,2018/1/11 20:59
2018/01/11 22:13:25 PFTA26.00_10__r1,2.054795,2018/1/11 22:13
2018/01/11 22:14:04 PFTA71.00_04,0.608828,2018/1/11 22:14
2018/01/11 23:09:18 PFVA79.09_17,1.255708,2018/1/11 23:09
2018/01/11 23:43:55 PFTA76.00_09,0.228311,2018/1/11 23:43
2018/01/11 23:44:33 PFTA71.0J_19,0.837139,2018/1/11 23:44
2018/01/12 01:08:26 PFTA26.00_09__r1,2.016743,2018/1/12 01:08
2018/01/12 01:53:36 PFVA79.09_16,0.684932,2018/1/12 01:53
2018/01/12 02:31:42 PFTA76.00_08,0.418569,2018/1/12 02:31
2018/01/12 03:50:53 PFTA26.00_08__r1,0.989346,2018/1/12 03:50
2018/01/12 04:39:32 PFVA79.09_15,1.369863,2018/1/12 04:39
2018/01/12 05:01:49 PFTA71.0J_18,0.494673,2018/1/12 05:01
2018/01/12 05:18:17 PFTA76.00_07,0.114155,2018/1/12 05:18
2018/01/12 06:27:32 PFTA71.00_02,0.152207,2018/1/12 06:27
2018/01/12 06:34:29 PFTA26.00_07__r1,3.462709,2018/1/12 06:34
2018/01/12 07:28:43 PFVA79.09_14,0.152207,2018/1/12 07:28
2018/01/12 07:51:39 PFTA71.0J_17,0.608828,2018/1/12 07:51
2018/01/12 08:07:43 PFTA76.00_06,0.152207,2018/1/12 08:07
2018/01/12 09:20:16 PFTA26.00_06__r1,1.407915,2018/1/12 09:20
2018/01/12 10:16:28 PFVA79.09_13,2.283105,2018/1/12 10:16
2018/01/12 10:49:42 PFTA71.0J_16,0.342466,2018/1/12 10:49
2018/01/12 10:57:59 PFTA76.00_05,0.418569,2018/1/12 10:57
2018/01/12 12:03:04 PFTA26.00_05__r1,1.103501,2018/1/12 12:03
2018/01/12 13:49:28 PFTA71.0J_15,0.494673,2018/1/12 13:49
2018/01/12 13:49:35 PFTA76.00_04,0.114155,2018/1/12 13:49
2018/01/12 14:46:35 PFVA70.0C_24,0.190259,2018/1/12 14:46
2018/01/12 15:19:11 PFTA26.00_04__r1,0.684932,2018/1/12 15:19
2018/01/12 16:32:00 PFTA76.00_03,0.342466,2018/1/12 16:32
2018/01/12 16:46:58 PFTA71.0J_14,0.64688,2018/1/12 16:46
2018/01/12 18:14:41 PFTA26.00_03__r1,1.141553,2018/1/12 18:14
2018/01/12 18:27:44 PFVA70.0C_23,0.799087,2018/1/12 18:27
2018/01/12 19:17:03 PFTA76.00_02,0.266362,2018/1/12 19:17
2018/01/12 19:38:59 PFTA71.0J_13,0.799087,2018/1/12 19:38
2018/01/12 21:12:39 PFVA70.0C_22,0.190259,2018/1/12 21:12
2018/01/12 22:03:44 PFTA76.00_01,0,2018/1/12 22:03
2018/01/12 22:25:25 PFTA26.05_24__r1,0.152207,2018/1/12 22:25
2018/01/12 23:55:35 PFVA70.0C_21,0.380518,2018/1/12 23:55
2018/01/13 01:31:28 PFTA26.05_23__r1,5.555556,2018/1/13 01:31
2018/01/13 02:03:10 PFVA70.00_10,0.951294,2018/1/13 02:03
2018/01/13 02:31:43 PFVA71.0J_12__r1,1.560122,2018/1/13 02:31
2018/01/13 02:36:25 PFVA70.0C_20,0.152207,2018/1/13 02:36
2018/01/13 03:39:01 PFVA92.00_13__r1,0.038052,2018/1/13 03:39
2018/01/13 04:20:17 PFTA26.05_22__r1,0.761035,2018/1/13 04:20
2018/01/13 05:19:12 PFVA70.0C_19,0.342466,2018/1/13 05:19
2018/01/13 05:50:57 PFVA71.0J_11__r1,2.016743,2018/1/13 05:50
2018/01/13 06:00:07 PFVA70.00_09,0.799087,2018/1/13 06:00
2018/01/13 07:08:36 PFTA26.05_21__r1,0.532725,2018/1/13 07:08
2018/01/13 08:01:54 PFVA70.0C_18,0.304414,2018/1/13 08:01
2018/01/13 08:57:24 PFVA70.00_08,0.87519,2018/1/13 08:57
2018/01/13 09:15:57 PFVA71.0J_10__r1,3.462709,2018/1/13 09:15
2018/01/13 09:56:06 PFVA92.00_10__r1,0.304414,2018/1/13 09:56
2018/01/13 09:58:31 PFTA26.05_20__r1,0.494673,2018/1/13 09:58
2018/01/13 10:44:18 PFVA70.0C_17,0.228311,2018/1/13 10:44
2018/01/13 11:57:17 PFVA70.00_07,0.570776,2018/1/13 11:57
2018/01/13 12:03:56 PFVA71.0J_09__r1,3.196347,2018/1/13 12:03
2018/01/13 12:48:42 PFTA26.05_19__r1,2.549467,2018/1/13 12:48
2018/01/13 13:31:56 PFVA70.0C_16,0.114155,2018/1/13 13:31
2018/01/13 14:49:57 PFVA70.00_06,1.065449,2018/1/13 14:49
2018/01/13 15:45:39 PFTA26.05_18__r1,2.130898,2018/1/13 15:45
2018/01/13 15:58:37 PFVA92.00_08__r1,0.532725,2018/1/13 15:58
2018/01/13 16:19:20 PFVA70.0C_15,0.532725,2018/1/13 16:19
2018/01/13 16:35:23 PFVA71.0J_08__r1,5.479452,2018/1/13 16:35
2018/01/13 17:42:22 PFVA70.00_05,0.608828,2018/1/13 17:42
2018/01/13 18:35:53 PFTA26.05_17,1.141553,2018/1/13 18:35
2018/01/13 18:46:08 PFVA92.00_07,0.608828,2018/1/13 18:46
2018/01/13 19:06:48 PFVA70.0C_14,0,2018/1/13 19:06
2018/01/13 19:22:00 PFVA71.0J_07__r1,2.701674,2018/1/13 19:22
2018/01/13 20:55:22 PFVA70.00_04,0.87519,2018/1/13 20:55
2018/01/13 21:29:33 PFTA26.05_16__r1,0.304414,2018/1/13 21:29
2018/01/13 21:38:37 PFVA92.00_06__r1,0.494673,2018/1/13 21:38
2018/01/13 21:47:57 PFVA70.0C_13,0.266362,2018/1/13 21:47
2018/01/13 22:03:28 PFVA71.0J_06__r1,3.196347,2018/1/13 22:03
2018/01/13 23:41:54 PFVA70.00_03,1.027397,2018/1/13 23:41
2018/01/14 00:25:35 PFVA92.00_05__r1,0.228311,2018/1/14 00:25
2018/01/14 00:29:49 PFTA26.05_15__r1,0.608828,2018/1/14 00:29
2018/01/14 01:14:36 PFVA71.0J_05__r1,1.826484,2018/1/14 01:14
2018/01/14 02:33:31 PFVA70.00_02,0.87519,2018/1/14 02:33
2018/01/14 03:11:12 PFVA92.00_04__r1,0.190259,2018/1/14 03:11
2018/01/14 03:19:12 PFTA26.05_14__r1,0.532725,2018/1/14 03:19
2018/01/14 06:07:40 PFTA26.05_13__r1,0.266362,2018/1/14 06:07
2018/01/14 07:02:24 PFVA70.00_01,0.951294,2018/1/14 07:02
2018/01/20 02:13:36 PFVA70.00_25,1.255708,2018/1/20 02:13
2018/01/20 12:02:45 PFVA71.0J_25__r1,0.418569,2018/1/20 12:02
2018/02/06 08:30:44 PFVA92.00_09__r1,0.494673,2018/2/6 08:30
2018/02/06 11:32:34 PFVA92.00_01__r1,0.076104,2018/2/6 11:32
2018/02/07 03:36:32 PFVA92.00_11,0.456621,2018/2/7 03:36
2018/03/09 13:29:04 PFVA92.00_01,0,2018/3/9 13:29
2018/03/09 16:59:46 PFVA92.00_09,0,2018/3/9 16:59
2018/03/09 18:10:20 PFTA26.00_11,0,2018/3/9 18:10
2018/03/09 21:47:01 PFTA26.00_01,0,2018/3/9 21:47
2018/03/10 02:38:24 PFVA92.00_12,0,2018/3/10 02:38
2018/03/10 06:47:45 PFVA92.00_03,0,2018/3/10 06:47
2018/03/10 08:09:48 PFVA92.00_02,0,2018/3/10 08:09
2018/03/10 10:37:28 PFTA26.00_02,0,2018/3/10 10:37
2018/03/10 13:04:37 PFVA71.0J_25,0,2018/3/10 13:04
2018/03/10 15:50:04 PFTA26.05_24,0,2018/3/10 15:50
2018/03/10 17:28:24 PFTA26.05_23,0,2018/3/10 17:28
2018/03/10 19:57:52 PFTA26.05_22,0,2018/3/10 19:57
2018/03/10 21:33:01 PFTA26.05_21,0,2018/3/10 21:33
2018/03/10 22:54:38 PFTA26.05_20,0,2018/3/10 22:54
2018/03/11 00:25:41 PFTA26.05_19,0,2018/3/11 00:25
2018/03/11 01:45:04 PFTA26.05_18,0,2018/3/11 01:45
2018/03/11 03:04:45 PFTA26.05_16,0,2018/3/11 03:04
2018/03/11 04:23:37 PFTA26.05_15,0,2018/3/11 04:23
2018/03/11 07:36:34 PFTA26.05_14,0,2018/3/11 07:36
2018/03/11 09:16:49 PFTA26.05_13,0,2018/3/11 09:16
2018/03/11 12:36:14 PFVA71.0J_12,0,2018/3/11 12:36
2018/03/11 14:24:19 PFVA71.0J_11,0,2018/3/11 14:24
2018/03/11 17:00:00 PFVA71.0J_10,0,2018/3/11 17:00
2018/03/11 18:23:31 PFVA71.0J_09,0,2018/3/11 18:23
2018/03/11 19:45:55 PFVA71.0J_08,0,2018/3/11 19:45
2018/03/11 21:15:29 PFVA71.0J_07,0,2018/3/11 21:15
2018/03/11 22:42:10 PFVA71.0J_06,0,2018/3/11 22:42
2018/03/12 00:11:35 PFVA71.0J_05,0,2018/3/12 00:11
2018/03/12 02:27:55 PFTA26.00_25,0,2018/3/12 02:27
2018/03/12 04:05:12 PFTA26.00_12,0,2018/3/12 04:05
2018/03/12 05:24:47 PFTA26.00_10,0,2018/3/12 05:24
2018/03/12 06:43:36 PFTA26.00_09,0,2018/3/12 06:43
2018/03/12 08:07:42 PFTA26.00_08,0,2018/3/12 08:07
2018/03/12 09:29:49 PFTA26.00_07,0,2018/3/12 09:29
2018/03/12 11:25:02 PFTA26.00_06,0,2018/3/12 11:25
2018/03/12 12:42:13 PFTA26.00_05,0,2018/3/12 12:42
2018/03/12 14:18:29 PFTA26.00_04,0,2018/3/12 14:18
2018/03/12 16:14:20 PFTA26.00_03,0,2018/3/12 16:14
2018/03/12 18:31:09 PFVA92.00_13,0,2018/3/12 18:31
2018/03/12 20:10:08 PFVA92.00_10,0,2018/3/12 20:10
2018/03/12 21:44:09 PFVA92.00_08,0,2018/3/12 21:44
2018/03/12 23:12:14 PFVA92.00_06,0,2018/3/12 23:12
2018/03/13 00:46:35 PFVA92.00_05,0,2018/3/13 00:46
2018/03/13 02:19:09 PFVA92.00_04,0,2018/3/13 02:19
2018/03/13 09:19:38 PGRA17.0S_18,0.266362,2018/3/13 09:19
2018/03/13 13:02:57 PGRA17.0S_17,0.456621,2018/3/13 13:02
2018/03/13 16:15:28 PGRA17.0S_16,0.114155,2018/3/13 16:15
2018/03/13 19:04:44 PGRA17.0S_15,0.456621,2018/3/13 19:04
2018/03/13 23:28:15 PGRA17.0S_14,0.684932,2018/3/13 23:28
2018/03/14 02:30:22 PGRA17.0S_13,0.570776,2018/3/14 02:30
2018/03/14 14:29:32 PGRA18.07_25,0,2018/3/14 14:29
2018/03/14 18:50:45 PGRA18.07_12,0.152207,2018/3/14 18:50
2018/03/15 03:45:45 PGRA22.00_09,6.582953,2018/3/15 03:45
2018/03/15 06:51:30 PGRA22.00_08,4.033486,2018/3/15 06:51
2018/03/15 09:33:31 PGRA22.00_07,6.849315,2018/3/15 09:33
2018/03/15 22:27:33 PGRA22.00_06,4.528158,2018/3/15 22:27
2018/03/16 01:57:03 PGRA22.00_05,4.832572,2018/3/16 01:57
2018/03/16 05:07:47 PGRA22.00_04,3.272451,2018/3/16 05:07
2018/03/16 08:25:04 PGRA22.00_03,2.39726,2018/3/16 08:25
2018/03/16 13:14:30 PGRA22.00_02,6.96347,2018/3/16 13:14
2018/03/16 16:30:07 PGRA22.00_01,3.805175,2018/3/16 16:30
2018/03/17 01:02:22 PGRA24.00_01,0.076104,2018/3/17 01:02
2018/03/17 08:14:15 PGRA24.0F_15,0.152207,2018/3/17 08:14
2018/03/17 11:27:54 PGRA21.0D_23,0,2018/3/17 11:27
2018/03/17 11:37:48 PGRA24.0F_14,0.266362,2018/3/17 11:37
2018/03/17 17:10:39 PGRA24.0F_13,0.152207,2018/3/17 17:10
2018/03/17 18:26:54 PGRA21.0D_22,0,2018/3/17 18:26
2018/03/17 21:52:28 PGRA21.0D_21,0,2018/3/17 21:52
2018/03/17 23:12:57 PGRA18.00_11,1.750381,2018/3/17 23:12
2018/03/18 02:01:16 PGRA21.0D_20,0,2018/3/18 02:01
2018/03/18 02:32:18 PGRA18.00_10,1.636225,2018/3/18 02:32
2018/03/18 05:17:28 PGRA21.0D_19,0,2018/3/18 05:17
2018/03/18 06:56:55 PGRA18.00_09,12.062405,2018/3/18 06:56
2018/03/18 08:34:47 PGRA21.0D_18,0,2018/3/18 08:34
2018/03/18 10:12:44 PGRA18.00_08,4.071537,2018/3/18 10:12
2018/03/18 15:32:51 PGRA20.0D_15,0.190259,2018/3/18 15:32
2018/03/18 16:09:28 PGRA18.00_06,4.147641,2018/3/18 16:09
2018/03/18 18:15:57 PGRA20.0D_14,0.342466,2018/3/18 18:15
2018/03/18 19:17:15 PGRA18.00_05,8.713851,2018/3/18 19:17
2018/03/18 21:08:11 PGRA20.0D_13,0.532725,2018/3/18 21:08
2018/03/18 22:29:45 PGRA18.00_04,2.929985,2018/3/18 22:29
2018/03/19 01:19:43 PGRA18.00_03,5.593607,2018/3/19 01:19
2018/03/19 01:43:35 PGRA23.00_05,1.29376,2018/3/19 01:43
2018/03/19 04:17:26 PGRA18.00_02,2.359209,2018/3/19 04:17
2018/03/19 07:11:06 PGRA23.00_04,2.511416,2018/3/19 07:11
2018/03/19 07:11:38 PGRA18.00_01,7.115677,2018/3/19 07:11
2018/03/19 10:04:51 PGRA23.00_03,0.532725,2018/3/19 10:04
2018/03/19 15:40:59 PGRA24.05_25,0.380518,2018/3/19 15:40
2018/03/19 21:54:47 PGRA17.0S_23,0,2018/3/19 21:54
2018/03/20 01:32:27 PGRA17.0S_22,0.190259,2018/3/20 01:32
2018/03/20 04:38:18 PGRA22.00_25,0.076104,2018/3/20 04:38
2018/03/20 04:54:35 PGRA17.0S_21,0.342466,2018/3/20 04:54
2018/03/20 08:10:54 PGRA22.00_12,0.342466,2018/3/20 08:10
2018/03/20 08:25:42 PGRA17.0S_20,0.494673,2018/3/20 08:25
2018/03/20 11:36:20 PGRA17.0S_19,1.065449,2018/3/20 11:36
2018/03/20 18:51:20 PGRA19.0Z_14,2.207002,2018/3/20 18:51
2018/03/21 02:58:58 PGRA17.0S_24,0.951294,2018/3/21 02:58
2018/03/21 05:48:21 PGRA23.0D_25,1.52207,2018/3/21 05:48
2018/03/21 06:32:08 PGRA19.0C_24,2.663623,2018/3/21 06:32
2018/03/21 11:39:50 PGRA23.0D_12,1.217656,2018/3/21 11:39
2018/03/21 14:56:19 PGRA23.0D_11,1.902588,2018/3/21 14:56
2018/03/21 18:10:36 PGRA23.0D_10,1.065449,2018/3/21 18:10
2018/03/21 21:21:37 PGRA23.0D_09,1.179604,2018/3/21 21:21
2018/03/21 22:54:23 PGRA19.0C_23,1.902588,2018/3/21 22:54
2018/03/22 00:40:46 PGRA23.0D_08,1.103501,2018/3/22 00:40
2018/03/22 02:11:15 PGRA19.0C_22,3.006088,2018/3/22 02:11
2018/03/22 03:50:33 PGRA23.0D_07,1.103501,2018/3/22 03:50
2018/03/22 05:09:03 PGRA19.0C_21,2.511416,2018/3/22 05:09
2018/03/22 06:56:51 PGRA23.0D_06,1.027397,2018/3/22 06:56
2018/03/22 08:14:01 PGRA19.0C_20,4.642314,2018/3/22 08:14
2018/03/22 16:06:18 PGRA19.0C_19,2.092846,2018/3/22 16:06
2018/03/22 19:26:09 PGRA19.0C_18,3.234399,2018/3/22 19:26
2018/03/22 22:31:07 PGRA19.0C_17,4.642314,2018/3/22 22:31
2018/03/23 01:23:37 PGRA19.0C_16,1.484018,2018/3/23 01:23
2018/03/23 04:29:42 PGRA19.0C_15,1.636225,2018/3/23 04:29
2018/03/23 07:39:58 PGRA19.0C_13,3.614916,2018/3/23 07:39
2018/03/23 15:29:29 PGRA22.00_11,5.517504,2018/3/23 15:29
2018/03/23 17:13:25 PGRA22.00_10,3.462709,2018/3/23 17:13
2018/03/23 20:57:11 PGRA18.00_07,8.143075,2018/3/23 20:57
2018/03/23 23:58:49 PGRA22.0A_24,0.570776,2018/3/23 23:58
2018/03/24 04:32:14 PGRA22.0A_23,1.407915,2018/3/24 04:32
2018/03/24 09:07:33 PGRA22.0A_22,1.331811,2018/3/24 09:07
2018/03/24 12:29:49 PGRA22.0A_21,1.027397,2018/3/24 12:29
2018/03/24 16:44:27 PGRA22.0A_20,0.913242,2018/3/24 16:44
2018/03/24 21:06:31 PGRA22.0A_19,0.684932,2018/3/24 21:06
2018/03/25 01:54:34 PGRA22.0A_18,0.570776,2018/3/25 01:54
2018/03/25 06:14:14 PGRA22.0A_17,0.837139,2018/3/25 06:14
2018/03/25 09:45:14 PGRA18.0F_22,1.902588,2018/3/25 09:45
2018/03/25 10:37:10 PGRA22.0A_16,0.684932,2018/3/25 10:37
2018/03/25 14:19:47 PGRA22.0A_15,0.532725,2018/3/25 14:19
2018/03/25 15:31:21 PGRA18.0F_20,1.407915,2018/3/25 15:31
2018/03/25 18:24:17 PGRA22.0A_14,0.837139,2018/3/25 18:24
2018/03/25 21:15:38 PGRA18.0F_18,2.321157,2018/3/25 21:15
2018/03/25 23:03:49 PGRA22.0A_13,0.570776,2018/3/25 23:03
2018/03/26 00:09:13 PGRA18.0F_17,1.674277,2018/3/26 00:09
2018/03/26 03:05:41 PGRA18.0F_16,1.636225,2018/3/26 03:05
2018/03/26 08:49:27 PGRA20.0J_24,0.761035,2018/3/26 08:49
2018/03/26 09:07:25 PGRA18.0F_14,0.989346,2018/3/26 09:07
2018/03/26 13:18:56 PGRA20.0J_23,0.038052,2018/3/26 13:18
2018/03/26 20:47:57 PGRA20.0J_22,1.217656,2018/3/26 20:47
2018/03/27 12:09:14 PGRA20.0J_20,1.750381,2018/3/27 12:09
2018/03/27 16:41:05 PGRA24.07_12,1.217656,2018/3/27 16:41
2018/03/27 17:11:47 PGRA20.0J_19,2.511416,2018/3/27 17:11
2018/03/27 21:42:31 PGRA20.0J_18,1.560122,2018/3/27 21:42
2018/03/27 22:13:40 PGRA24.07_11,5.403349,2018/3/27 22:13
2018/03/28 03:55:57 PGRA24.07_09,1.484018,2018/3/28 03:55
2018/03/28 07:44:01 PGRA24.07_08,4.908676,2018/3/28 07:44
2018/03/28 10:36:22 PGRA24.07_07,4.071537,2018/3/28 10:36
2018/03/28 13:40:22 PGRA24.07_06,1.255708,2018/3/28 13:40
2018/03/28 16:33:16 PGRA24.07_04,0.989346,2018/3/28 16:33
2018/03/28 19:22:23 PGRA24.07_03,3.158295,2018/3/28 19:22
2018/03/28 22:21:10 PGRA24.07_02,1.217656,2018/3/28 22:21
2018/03/29 00:01:09 PGRA20.0J_17,0.190259,2018/3/29 00:01
2018/03/29 03:12:35 PGRA20.0J_16,2.207002,2018/3/29 03:12
2018/03/29 03:31:57 PGRA21.0D_24,0.228311,2018/3/29 03:31
